,ele_1,ele_2,EMD,mend_1,mend_2,mend_diff
9587,Ta,Hf,0.0196078431372549,"(52.0, 'Ta')","(50.0, 'Hf')",2.0
9588,Hf,W,0.06862745098039216,"(50.0, 'Hf')","(55.0, 'W')",5.0
9589,W,Hf,0.06862745098039216,"(55.0, 'W')","(50.0, 'Hf')",5.0
9590,Hf,Re,0.0784313725490196,"(50.0, 'Hf')","(58.0, 'Re')",8.0
9591,Re,Hf,0.0784313725490196,"(58.0, 'Re')","(50.0, 'Hf')",8.0
9592,Hf,Os,0.09803921568627451,"(50.0, 'Hf')","(63.0, 'Os')",13.0
9593,Os,Hf,0.09803921568627451,"(63.0, 'Os')","(50.0, 'Hf')",13.0
9594,Hf,Ir,0.11764705882352941,"(50.0, 'Hf')","(66.0, 'Ir')",16.0
9595,Ir,Hf,0.11764705882352941,"(66.0, 'Ir')","(50.0, 'Hf')",16.0
9596,Hf,Pt,0.13725490196078433,"(50.0, 'Hf')","(68.0, 'Pt')",18.0
9597,Pt,Hf,0.13725490196078433,"(68.0, 'Pt')","(50.0, 'Hf')",18.0
9598,Hf,Au,0.1568627450980392,"(50.0, 'Hf')","(70.0, 'Au')",20.0
9599,Au,Hf,0.1568627450980392,"(70.0, 'Au')","(50.0, 'Hf')",20.0
9600,Hf,Hg,0.2549019607843137,"(50.0, 'Hf')","(74.0, 'Hg')",24.0
9601,Hg,Hf,0.2549019607843137,"(74.0, 'Hg')","(50.0, 'Hf')",24.0
9602,Hf,Tl,0.30392156862745096,"(50.0, 'Hf')","(78.0, 'Tl')",28.0
9603,Tl,Hf,0.30392156862745096,"(78.0, 'Tl')","(50.0, 'Hf')",28.0
9604,Hf,Pb,0.3137254901960784,"(50.0, 'Hf')","(82.0, 'Pb')",32.0
9605,Pb,Hf,0.3137254901960784,"(82.0, 'Pb')","(50.0, 'Hf')",32.0
9606,Hf,Bi,0.4117647058823529,"(50.0, 'Hf')","(87.0, 'Bi')",37.0
9607,Bi,Hf,0.4117647058823529,"(87.0, 'Bi')","(50.0, 'Hf')",37.0
9608,Hf,Po,0.4215686274509804,"(50.0, 'Hf')","(91.0, 'Po')",41.0
9609,Po,Hf,0.4215686274509804,"(91.0, 'Po')","(50.0, 'Hf')",41.0
9610,Hf,At,0.47058823529411764,"(50.0, 'Hf')","(96.0, 'At')",46.0
9611,At,Hf,0.47058823529411764,"(96.0, 'At')","(50.0, 'Hf')",46.0
9612,Hf,Rn,0.43137254901960786,"(50.0, 'Hf')","(6.0, 'Rn')",44.0
9613,Rn,Hf,0.43137254901960786,"(6.0, 'Rn')","(50.0, 'Hf')",44.0
9614,Hf,Fr,0.4215686274509804,"(50.0, 'Hf')","(7.0, 'Fr')",43.0
9615,Fr,Hf,0.4215686274509804,"(7.0, 'Fr')","(50.0, 'Hf')",43.0
9616,Hf,Ra,0.3627450980392157,"(50.0, 'Hf')","(13.0, 'Ra')",37.0
9617,Ra,Hf,0.3627450980392157,"(13.0, 'Ra')","(50.0, 'Hf')",37.0
9618,Hf,Ac,0.16666666666666666,"(50.0, 'Hf')","(48.0, 'Ac')",2.0
9619,Ac,Hf,0.16666666666666666,"(48.0, 'Ac')","(50.0, 'Hf')",2.0
9620,Hf,Th,0.1568627450980392,"(50.0, 'Hf')","(47.0, 'Th')",3.0
9621,Th,Hf,0.1568627450980392,"(47.0, 'Th')","(50.0, 'Hf')",3.0
9622,Hf,Pa,0.14705882352941177,"(50.0, 'Hf')","(46.0, 'Pa')",4.0
9623,Pa,Hf,0.14705882352941177,"(46.0, 'Pa')","(50.0, 'Hf')",4.0
9624,Hf,U,0.13725490196078433,"(50.0, 'Hf')","(45.0, 'U')",5.0
9625,U,Hf,0.13725490196078433,"(45.0, 'U')","(50.0, 'Hf')",5.0
9626,Hf,Np,0.12745098039215685,"(50.0, 'Hf')","(44.0, 'Np')",6.0
9627,Np,Hf,0.12745098039215685,"(44.0, 'Np')","(50.0, 'Hf')",6.0
9628,Hf,Pu,0.11764705882352941,"(50.0, 'Hf')","(43.0, 'Pu')",7.0
9629,Pu,Hf,0.11764705882352941,"(43.0, 'Pu')","(50.0, 'Hf')",7.0
9630,Hf,Am,0.10784313725490197,"(50.0, 'Hf')","(42.0, 'Am')",8.0
9631,Am,Hf,0.10784313725490197,"(42.0, 'Am')","(50.0, 'Hf')",8.0
9632,Hf,Cm,0.09803921568627451,"(50.0, 'Hf')","(41.0, 'Cm')",9.0
9633,Cm,Hf,0.09803921568627451,"(41.0, 'Cm')","(50.0, 'Hf')",9.0
9634,Hf,Bk,0.08823529411764706,"(50.0, 'Hf')","(40.0, 'Bk')",10.0
9635,Bk,Hf,0.08823529411764706,"(40.0, 'Bk')","(50.0, 'Hf')",10.0
9636,Hf,Cf,0.0784313725490196,"(50.0, 'Hf')","(39.0, 'Cf')",11.0
9637,Cf,Hf,0.0784313725490196,"(39.0, 'Cf')","(50.0, 'Hf')",11.0
9638,Hf,Es,0.06862745098039216,"(50.0, 'Hf')","(38.0, 'Es')",12.0
9639,Es,Hf,0.06862745098039216,"(38.0, 'Es')","(50.0, 'Hf')",12.0
9640,Hf,Fm,0.058823529411764705,"(50.0, 'Hf')","(37.0, 'Fm')",13.0
9641,Fm,Hf,0.058823529411764705,"(37.0, 'Fm')","(50.0, 'Hf')",13.0
9642,Hf,Md,0.049019607843137254,"(50.0, 'Hf')","(36.0, 'Md')",14.0
9643,Md,Hf,0.049019607843137254,"(36.0, 'Md')","(50.0, 'Hf')",14.0
9644,Hf,No,0.0392156862745098,"(50.0, 'Hf')","(35.0, 'No')",15.0
9645,No,Hf,0.0392156862745098,"(35.0, 'No')","(50.0, 'Hf')",15.0
9646,Hf,Lr,0.029411764705882353,"(50.0, 'Hf')","(34.0, 'Lr')",16.0
9647,Lr,Hf,0.029411764705882353,"(34.0, 'Lr')","(50.0, 'Hf')",16.0
9648,Ta,Ta,0.0,"(52.0, 'Ta')","(52.0, 'Ta')",0.0
9649,Ta,W,0.049019607843137254,"(52.0, 'Ta')","(55.0, 'W')",3.0
9650,W,Ta,0.049019607843137254,"(55.0, 'W')","(52.0, 'Ta')",3.0
9651,Ta,Re,0.058823529411764705,"(52.0, 'Ta')","(58.0, 'Re')",6.0
9652,Re,Ta,0.058823529411764705,"(58.0, 'Re')","(52.0, 'Ta')",6.0
9653,Ta,Os,0.0784313725490196,"(52.0, 'Ta')","(63.0, 'Os')",11.0
9654,Os,Ta,0.0784313725490196,"(63.0, 'Os')","(52.0, 'Ta')",11.0
9655,Ta,Ir,0.09803921568627451,"(52.0, 'Ta')","(66.0, 'Ir')",14.0
9656,Ir,Ta,0.09803921568627451,"(66.0, 'Ir')","(52.0, 'Ta')",14.0
9657,Ta,Pt,0.11764705882352941,"(52.0, 'Ta')","(68.0, 'Pt')",16.0
9658,Pt,Ta,0.11764705882352941,"(68.0, 'Pt')","(52.0, 'Ta')",16.0
9659,Ta,Au,0.13725490196078433,"(52.0, 'Ta')","(70.0, 'Au')",18.0
9660,Au,Ta,0.13725490196078433,"(70.0, 'Au')","(52.0, 'Ta')",18.0
9661,Ta,Hg,0.23529411764705882,"(52.0, 'Ta')","(74.0, 'Hg')",22.0
9662,Hg,Ta,0.23529411764705882,"(74.0, 'Hg')","(52.0, 'Ta')",22.0
9663,Ta,Tl,0.28431372549019607,"(52.0, 'Ta')","(78.0, 'Tl')",26.0
9664,Tl,Ta,0.28431372549019607,"(78.0, 'Tl')","(52.0, 'Ta')",26.0
9665,Ta,Pb,0.29411764705882354,"(52.0, 'Ta')","(82.0, 'Pb')",30.0
9666,Pb,Ta,0.29411764705882354,"(82.0, 'Pb')","(52.0, 'Ta')",30.0
9667,Ta,Bi,0.39215686274509803,"(52.0, 'Ta')","(87.0, 'Bi')",35.0
9668,Bi,Ta,0.39215686274509803,"(87.0, 'Bi')","(52.0, 'Ta')",35.0
9669,Ta,Po,0.4019607843137255,"(52.0, 'Ta')","(91.0, 'Po')",39.0
9670,Po,Ta,0.4019607843137255,"(91.0, 'Po')","(52.0, 'Ta')",39.0
9671,Ta,At,0.45098039215686275,"(52.0, 'Ta')","(96.0, 'At')",44.0
9672,At,Ta,0.45098039215686275,"(96.0, 'At')","(52.0, 'Ta')",44.0
9673,Ta,Rn,0.45098039215686275,"(52.0, 'Ta')","(6.0, 'Rn')",46.0
9674,Rn,Ta,0.45098039215686275,"(6.0, 'Rn')","(52.0, 'Ta')",46.0
9675,Ta,Fr,0.4411764705882353,"(52.0, 'Ta')","(7.0, 'Fr')",45.0
9676,Fr,Ta,0.4411764705882353,"(7.0, 'Fr')","(52.0, 'Ta')",45.0
9677,Ta,Ra,0.38235294117647056,"(52.0, 'Ta')","(13.0, 'Ra')",39.0
9678,Ra,Ta,0.38235294117647056,"(13.0, 'Ra')","(52.0, 'Ta')",39.0
9679,Ta,Ac,0.18627450980392157,"(52.0, 'Ta')","(48.0, 'Ac')",4.0
9680,Ac,Ta,0.18627450980392157,"(48.0, 'Ac')","(52.0, 'Ta')",4.0
9681,Ta,Th,0.17647058823529413,"(52.0, 'Ta')","(47.0, 'Th')",5.0
9682,Th,Ta,0.17647058823529413,"(47.0, 'Th')","(52.0, 'Ta')",5.0
9683,Ta,Pa,0.16666666666666666,"(52.0, 'Ta')","(46.0, 'Pa')",6.0
9684,Pa,Ta,0.16666666666666666,"(46.0, 'Pa')","(52.0, 'Ta')",6.0
9685,Ta,U,0.1568627450980392,"(52.0, 'Ta')","(45.0, 'U')",7.0
9686,U,Ta,0.1568627450980392,"(45.0, 'U')","(52.0, 'Ta')",7.0
9687,Ta,Np,0.14705882352941177,"(52.0, 'Ta')","(44.0, 'Np')",8.0
9688,Np,Ta,0.14705882352941177,"(44.0, 'Np')","(52.0, 'Ta')",8.0
9689,Ta,Pu,0.13725490196078433,"(52.0, 'Ta')","(43.0, 'Pu')",9.0
9690,Pu,Ta,0.13725490196078433,"(43.0, 'Pu')","(52.0, 'Ta')",9.0
9691,Ta,Am,0.12745098039215685,"(52.0, 'Ta')","(42.0, 'Am')",10.0
9692,Am,Ta,0.12745098039215685,"(42.0, 'Am')","(52.0, 'Ta')",10.0
9693,Ta,Cm,0.11764705882352941,"(52.0, 'Ta')","(41.0, 'Cm')",11.0
9694,Cm,Ta,0.11764705882352941,"(41.0, 'Cm')","(52.0, 'Ta')",11.0
9695,Ta,Bk,0.10784313725490197,"(52.0, 'Ta')","(40.0, 'Bk')",12.0
9696,Bk,Ta,0.10784313725490197,"(40.0, 'Bk')","(52.0, 'Ta')",12.0
9697,Ta,Cf,0.09803921568627451,"(52.0, 'Ta')","(39.0, 'Cf')",13.0
9698,Cf,Ta,0.09803921568627451,"(39.0, 'Cf')","(52.0, 'Ta')",13.0
9699,Ta,Es,0.08823529411764706,"(52.0, 'Ta')","(38.0, 'Es')",14.0
9700,Es,Ta,0.08823529411764706,"(38.0, 'Es')","(52.0, 'Ta')",14.0
9701,Ta,Fm,0.0784313725490196,"(52.0, 'Ta')","(37.0, 'Fm')",15.0
9702,Fm,Ta,0.0784313725490196,"(37.0, 'Fm')","(52.0, 'Ta')",15.0
9703,Ta,Md,0.06862745098039216,"(52.0, 'Ta')","(36.0, 'Md')",16.0
9704,Md,Ta,0.06862745098039216,"(36.0, 'Md')","(52.0, 'Ta')",16.0
9705,Ta,No,0.058823529411764705,"(52.0, 'Ta')","(35.0, 'No')",17.0
9706,No,Ta,0.058823529411764705,"(35.0, 'No')","(52.0, 'Ta')",17.0
9707,Ta,Lr,0.049019607843137254,"(52.0, 'Ta')","(34.0, 'Lr')",18.0
9708,Lr,Ta,0.049019607843137254,"(34.0, 'Lr')","(52.0, 'Ta')",18.0
9709,W,W,0.0,"(55.0, 'W')","(55.0, 'W')",0.0
9710,W,Re,0.00980392156862745,"(55.0, 'W')","(58.0, 'Re')",3.0
9711,Re,W,0.00980392156862745,"(58.0, 'Re')","(55.0, 'W')",3.0
9712,W,Os,0.029411764705882353,"(55.0, 'W')","(63.0, 'Os')",8.0
9713,Os,W,0.029411764705882353,"(63.0, 'Os')","(55.0, 'W')",8.0
9714,W,Ir,0.049019607843137254,"(55.0, 'W')","(66.0, 'Ir')",11.0
9715,Ir,W,0.049019607843137254,"(66.0, 'Ir')","(55.0, 'W')",11.0
9716,W,Pt,0.06862745098039216,"(55.0, 'W')","(68.0, 'Pt')",13.0
9717,Pt,W,0.06862745098039216,"(68.0, 'Pt')","(55.0, 'W')",13.0
9718,W,Au,0.08823529411764706,"(55.0, 'W')","(70.0, 'Au')",15.0
9719,Au,W,0.08823529411764706,"(70.0, 'Au')","(55.0, 'W')",15.0
9720,W,Hg,0.18627450980392157,"(55.0, 'W')","(74.0, 'Hg')",19.0
9721,Hg,W,0.18627450980392157,"(74.0, 'Hg')","(55.0, 'W')",19.0
9722,W,Tl,0.23529411764705882,"(55.0, 'W')","(78.0, 'Tl')",23.0
9723,Tl,W,0.23529411764705882,"(78.0, 'Tl')","(55.0, 'W')",23.0
9724,W,Pb,0.24509803921568626,"(55.0, 'W')","(82.0, 'Pb')",27.0
9725,Pb,W,0.24509803921568626,"(82.0, 'Pb')","(55.0, 'W')",27.0
9726,W,Bi,0.3431372549019608,"(55.0, 'W')","(87.0, 'Bi')",32.0
9727,Bi,W,0.3431372549019608,"(87.0, 'Bi')","(55.0, 'W')",32.0
9728,W,Po,0.35294117647058826,"(55.0, 'W')","(91.0, 'Po')",36.0
9729,Po,W,0.35294117647058826,"(91.0, 'Po')","(55.0, 'W')",36.0
9730,W,At,0.4019607843137255,"(55.0, 'W')","(96.0, 'At')",41.0
9731,At,W,0.4019607843137255,"(96.0, 'At')","(55.0, 'W')",41.0
9732,W,Rn,0.5,"(55.0, 'W')","(6.0, 'Rn')",49.0
9733,Rn,W,0.5,"(6.0, 'Rn')","(55.0, 'W')",49.0
9734,W,Fr,0.49019607843137253,"(55.0, 'W')","(7.0, 'Fr')",48.0
9735,Fr,W,0.49019607843137253,"(7.0, 'Fr')","(55.0, 'W')",48.0
9736,W,Ra,0.43137254901960786,"(55.0, 'W')","(13.0, 'Ra')",42.0
9737,Ra,W,0.43137254901960786,"(13.0, 'Ra')","(55.0, 'W')",42.0
9738,W,Ac,0.23529411764705882,"(55.0, 'W')","(48.0, 'Ac')",7.0
9739,Ac,W,0.23529411764705882,"(48.0, 'Ac')","(55.0, 'W')",7.0
9740,W,Th,0.22549019607843138,"(55.0, 'W')","(47.0, 'Th')",8.0
9741,Th,W,0.22549019607843138,"(47.0, 'Th')","(55.0, 'W')",8.0
9742,W,Pa,0.21568627450980393,"(55.0, 'W')","(46.0, 'Pa')",9.0
9743,Pa,W,0.21568627450980393,"(46.0, 'Pa')","(55.0, 'W')",9.0
9744,W,U,0.20588235294117646,"(55.0, 'W')","(45.0, 'U')",10.0
9745,U,W,0.20588235294117646,"(45.0, 'U')","(55.0, 'W')",10.0
9746,W,Np,0.19607843137254902,"(55.0, 'W')","(44.0, 'Np')",11.0
9747,Np,W,0.19607843137254902,"(44.0, 'Np')","(55.0, 'W')",11.0
9748,W,Pu,0.18627450980392157,"(55.0, 'W')","(43.0, 'Pu')",12.0
9749,Pu,W,0.18627450980392157,"(43.0, 'Pu')","(55.0, 'W')",12.0
9750,W,Am,0.17647058823529413,"(55.0, 'W')","(42.0, 'Am')",13.0
9751,Am,W,0.17647058823529413,"(42.0, 'Am')","(55.0, 'W')",13.0
9752,W,Cm,0.16666666666666666,"(55.0, 'W')","(41.0, 'Cm')",14.0
9753,Cm,W,0.16666666666666666,"(41.0, 'Cm')","(55.0, 'W')",14.0
9754,W,Bk,0.1568627450980392,"(55.0, 'W')","(40.0, 'Bk')",15.0
9755,Bk,W,0.1568627450980392,"(40.0, 'Bk')","(55.0, 'W')",15.0
9756,W,Cf,0.14705882352941177,"(55.0, 'W')","(39.0, 'Cf')",16.0
9757,Cf,W,0.14705882352941177,"(39.0, 'Cf')","(55.0, 'W')",16.0
9758,W,Es,0.13725490196078433,"(55.0, 'W')","(38.0, 'Es')",17.0
9759,Es,W,0.13725490196078433,"(38.0, 'Es')","(55.0, 'W')",17.0
9760,W,Fm,0.12745098039215685,"(55.0, 'W')","(37.0, 'Fm')",18.0
9761,Fm,W,0.12745098039215685,"(37.0, 'Fm')","(55.0, 'W')",18.0
9762,W,Md,0.11764705882352941,"(55.0, 'W')","(36.0, 'Md')",19.0
9763,Md,W,0.11764705882352941,"(36.0, 'Md')","(55.0, 'W')",19.0
9764,W,No,0.10784313725490197,"(55.0, 'W')","(35.0, 'No')",20.0
9765,No,W,0.10784313725490197,"(35.0, 'No')","(55.0, 'W')",20.0
9766,W,Lr,0.09803921568627451,"(55.0, 'W')","(34.0, 'Lr')",21.0
9767,Lr,W,0.09803921568627451,"(34.0, 'Lr')","(55.0, 'W')",21.0
9768,Re,Re,0.0,"(58.0, 'Re')","(58.0, 'Re')",0.0
9769,Re,Os,0.0196078431372549,"(58.0, 'Re')","(63.0, 'Os')",5.0
9770,Os,Re,0.0196078431372549,"(63.0, 'Os')","(58.0, 'Re')",5.0
9771,Re,Ir,0.0392156862745098,"(58.0, 'Re')","(66.0, 'Ir')",8.0
9772,Ir,Re,0.0392156862745098,"(66.0, 'Ir')","(58.0, 'Re')",8.0
9773,Re,Pt,0.058823529411764705,"(58.0, 'Re')","(68.0, 'Pt')",10.0
9774,Pt,Re,0.058823529411764705,"(68.0, 'Pt')","(58.0, 'Re')",10.0
9775,Re,Au,0.0784313725490196,"(58.0, 'Re')","(70.0, 'Au')",12.0
9776,Au,Re,0.0784313725490196,"(70.0, 'Au')","(58.0, 'Re')",12.0
9777,Re,Hg,0.17647058823529413,"(58.0, 'Re')","(74.0, 'Hg')",16.0
9778,Hg,Re,0.17647058823529413,"(74.0, 'Hg')","(58.0, 'Re')",16.0
9779,Re,Tl,0.22549019607843138,"(58.0, 'Re')","(78.0, 'Tl')",20.0
9780,Tl,Re,0.22549019607843138,"(78.0, 'Tl')","(58.0, 'Re')",20.0
9781,Re,Pb,0.23529411764705882,"(58.0, 'Re')","(82.0, 'Pb')",24.0
9782,Pb,Re,0.23529411764705882,"(82.0, 'Pb')","(58.0, 'Re')",24.0
9783,Re,Bi,0.3333333333333333,"(58.0, 'Re')","(87.0, 'Bi')",29.0
9784,Bi,Re,0.3333333333333333,"(87.0, 'Bi')","(58.0, 'Re')",29.0
9785,Re,Po,0.3431372549019608,"(58.0, 'Re')","(91.0, 'Po')",33.0
9786,Po,Re,0.3431372549019608,"(91.0, 'Po')","(58.0, 'Re')",33.0
9787,Re,At,0.39215686274509803,"(58.0, 'Re')","(96.0, 'At')",38.0
9788,At,Re,0.39215686274509803,"(96.0, 'At')","(58.0, 'Re')",38.0
9789,Re,Rn,0.5098039215686274,"(58.0, 'Re')","(6.0, 'Rn')",52.0
9790,Rn,Re,0.5098039215686274,"(6.0, 'Rn')","(58.0, 'Re')",52.0
9791,Re,Fr,0.5,"(58.0, 'Re')","(7.0, 'Fr')",51.0
9792,Fr,Re,0.5,"(7.0, 'Fr')","(58.0, 'Re')",51.0
9793,Re,Ra,0.4411764705882353,"(58.0, 'Re')","(13.0, 'Ra')",45.0
9794,Ra,Re,0.4411764705882353,"(13.0, 'Ra')","(58.0, 'Re')",45.0
9795,Re,Ac,0.24509803921568626,"(58.0, 'Re')","(48.0, 'Ac')",10.0
9796,Ac,Re,0.24509803921568626,"(48.0, 'Ac')","(58.0, 'Re')",10.0
9797,Re,Th,0.23529411764705882,"(58.0, 'Re')","(47.0, 'Th')",11.0
9798,Th,Re,0.23529411764705882,"(47.0, 'Th')","(58.0, 'Re')",11.0
9799,Re,Pa,0.22549019607843138,"(58.0, 'Re')","(46.0, 'Pa')",12.0
9800,Pa,Re,0.22549019607843138,"(46.0, 'Pa')","(58.0, 'Re')",12.0
9801,Re,U,0.21568627450980393,"(58.0, 'Re')","(45.0, 'U')",13.0
9802,U,Re,0.21568627450980393,"(45.0, 'U')","(58.0, 'Re')",13.0
9803,Re,Np,0.20588235294117646,"(58.0, 'Re')","(44.0, 'Np')",14.0
9804,Np,Re,0.20588235294117646,"(44.0, 'Np')","(58.0, 'Re')",14.0
9805,Re,Pu,0.19607843137254902,"(58.0, 'Re')","(43.0, 'Pu')",15.0
9806,Pu,Re,0.19607843137254902,"(43.0, 'Pu')","(58.0, 'Re')",15.0
9807,Re,Am,0.18627450980392157,"(58.0, 'Re')","(42.0, 'Am')",16.0
9808,Am,Re,0.18627450980392157,"(42.0, 'Am')","(58.0, 'Re')",16.0
9809,Re,Cm,0.17647058823529413,"(58.0, 'Re')","(41.0, 'Cm')",17.0
9810,Cm,Re,0.17647058823529413,"(41.0, 'Cm')","(58.0, 'Re')",17.0
9811,Re,Bk,0.16666666666666666,"(58.0, 'Re')","(40.0, 'Bk')",18.0
9812,Bk,Re,0.16666666666666666,"(40.0, 'Bk')","(58.0, 'Re')",18.0
9813,Re,Cf,0.1568627450980392,"(58.0, 'Re')","(39.0, 'Cf')",19.0
9814,Cf,Re,0.1568627450980392,"(39.0, 'Cf')","(58.0, 'Re')",19.0
9815,Re,Es,0.14705882352941177,"(58.0, 'Re')","(38.0, 'Es')",20.0
9816,Es,Re,0.14705882352941177,"(38.0, 'Es')","(58.0, 'Re')",20.0
9817,Re,Fm,0.13725490196078433,"(58.0, 'Re')","(37.0, 'Fm')",21.0
9818,Fm,Re,0.13725490196078433,"(37.0, 'Fm')","(58.0, 'Re')",21.0
9819,Re,Md,0.12745098039215685,"(58.0, 'Re')","(36.0, 'Md')",22.0
9820,Md,Re,0.12745098039215685,"(36.0, 'Md')","(58.0, 'Re')",22.0
9821,Re,No,0.11764705882352941,"(58.0, 'Re')","(35.0, 'No')",23.0
9822,No,Re,0.11764705882352941,"(35.0, 'No')","(58.0, 'Re')",23.0
9823,Re,Lr,0.10784313725490197,"(58.0, 'Re')","(34.0, 'Lr')",24.0
9824,Lr,Re,0.10784313725490197,"(34.0, 'Lr')","(58.0, 'Re')",24.0
9825,Os,Os,0.0,"(63.0, 'Os')","(63.0, 'Os')",0.0
9826,Os,Ir,0.0196078431372549,"(63.0, 'Os')","(66.0, 'Ir')",3.0
9827,Ir,Os,0.0196078431372549,"(66.0, 'Ir')","(63.0, 'Os')",3.0
9828,Os,Pt,0.0392156862745098,"(63.0, 'Os')","(68.0, 'Pt')",5.0
9829,Pt,Os,0.0392156862745098,"(68.0, 'Pt')","(63.0, 'Os')",5.0
9830,Os,Au,0.058823529411764705,"(63.0, 'Os')","(70.0, 'Au')",7.0
9831,Au,Os,0.058823529411764705,"(70.0, 'Au')","(63.0, 'Os')",7.0
9832,Os,Hg,0.1568627450980392,"(63.0, 'Os')","(74.0, 'Hg')",11.0
9833,Hg,Os,0.1568627450980392,"(74.0, 'Hg')","(63.0, 'Os')",11.0
9834,Os,Tl,0.20588235294117646,"(63.0, 'Os')","(78.0, 'Tl')",15.0
9835,Tl,Os,0.20588235294117646,"(78.0, 'Tl')","(63.0, 'Os')",15.0
9836,Os,Pb,0.21568627450980393,"(63.0, 'Os')","(82.0, 'Pb')",19.0
9837,Pb,Os,0.21568627450980393,"(82.0, 'Pb')","(63.0, 'Os')",19.0
9838,Os,Bi,0.3137254901960784,"(63.0, 'Os')","(87.0, 'Bi')",24.0
9839,Bi,Os,0.3137254901960784,"(87.0, 'Bi')","(63.0, 'Os')",24.0
9840,Os,Po,0.3235294117647059,"(63.0, 'Os')","(91.0, 'Po')",28.0
9841,Po,Os,0.3235294117647059,"(91.0, 'Po')","(63.0, 'Os')",28.0
9842,Os,At,0.37254901960784315,"(63.0, 'Os')","(96.0, 'At')",33.0
9843,At,Os,0.37254901960784315,"(96.0, 'At')","(63.0, 'Os')",33.0
9844,Os,Rn,0.5294117647058824,"(63.0, 'Os')","(6.0, 'Rn')",57.0
9845,Rn,Os,0.5294117647058824,"(6.0, 'Rn')","(63.0, 'Os')",57.0
9846,Os,Fr,0.5196078431372549,"(63.0, 'Os')","(7.0, 'Fr')",56.0
9847,Fr,Os,0.5196078431372549,"(7.0, 'Fr')","(63.0, 'Os')",56.0
9848,Os,Ra,0.46078431372549017,"(63.0, 'Os')","(13.0, 'Ra')",50.0
9849,Ra,Os,0.46078431372549017,"(13.0, 'Ra')","(63.0, 'Os')",50.0
9850,Os,Ac,0.2647058823529412,"(63.0, 'Os')","(48.0, 'Ac')",15.0
9851,Ac,Os,0.2647058823529412,"(48.0, 'Ac')","(63.0, 'Os')",15.0
9852,Os,Th,0.2549019607843137,"(63.0, 'Os')","(47.0, 'Th')",16.0
9853,Th,Os,0.2549019607843137,"(47.0, 'Th')","(63.0, 'Os')",16.0
9854,Os,Pa,0.24509803921568626,"(63.0, 'Os')","(46.0, 'Pa')",17.0
9855,Pa,Os,0.24509803921568626,"(46.0, 'Pa')","(63.0, 'Os')",17.0
9856,Os,U,0.23529411764705882,"(63.0, 'Os')","(45.0, 'U')",18.0
9857,U,Os,0.23529411764705882,"(45.0, 'U')","(63.0, 'Os')",18.0
9858,Os,Np,0.22549019607843138,"(63.0, 'Os')","(44.0, 'Np')",19.0
9859,Np,Os,0.22549019607843138,"(44.0, 'Np')","(63.0, 'Os')",19.0
9860,Os,Pu,0.21568627450980393,"(63.0, 'Os')","(43.0, 'Pu')",20.0
9861,Pu,Os,0.21568627450980393,"(43.0, 'Pu')","(63.0, 'Os')",20.0
9862,Os,Am,0.20588235294117646,"(63.0, 'Os')","(42.0, 'Am')",21.0
9863,Am,Os,0.20588235294117646,"(42.0, 'Am')","(63.0, 'Os')",21.0
9864,Os,Cm,0.19607843137254902,"(63.0, 'Os')","(41.0, 'Cm')",22.0
9865,Cm,Os,0.19607843137254902,"(41.0, 'Cm')","(63.0, 'Os')",22.0
9866,Os,Bk,0.18627450980392157,"(63.0, 'Os')","(40.0, 'Bk')",23.0
9867,Bk,Os,0.18627450980392157,"(40.0, 'Bk')","(63.0, 'Os')",23.0
9868,Os,Cf,0.17647058823529413,"(63.0, 'Os')","(39.0, 'Cf')",24.0
9869,Cf,Os,0.17647058823529413,"(39.0, 'Cf')","(63.0, 'Os')",24.0
9870,Os,Es,0.16666666666666666,"(63.0, 'Os')","(38.0, 'Es')",25.0
9871,Es,Os,0.16666666666666666,"(38.0, 'Es')","(63.0, 'Os')",25.0
9872,Os,Fm,0.1568627450980392,"(63.0, 'Os')","(37.0, 'Fm')",26.0
9873,Fm,Os,0.1568627450980392,"(37.0, 'Fm')","(63.0, 'Os')",26.0
9874,Os,Md,0.14705882352941177,"(63.0, 'Os')","(36.0, 'Md')",27.0
9875,Md,Os,0.14705882352941177,"(36.0, 'Md')","(63.0, 'Os')",27.0
9876,Os,No,0.13725490196078433,"(63.0, 'Os')","(35.0, 'No')",28.0
9877,No,Os,0.13725490196078433,"(35.0, 'No')","(63.0, 'Os')",28.0
9878,Os,Lr,0.12745098039215685,"(63.0, 'Os')","(34.0, 'Lr')",29.0
9879,Lr,Os,0.12745098039215685,"(34.0, 'Lr')","(63.0, 'Os')",29.0
9880,Ir,Ir,0.0,"(66.0, 'Ir')","(66.0, 'Ir')",0.0
9881,Ir,Pt,0.0196078431372549,"(66.0, 'Ir')","(68.0, 'Pt')",2.0
9882,Pt,Ir,0.0196078431372549,"(68.0, 'Pt')","(66.0, 'Ir')",2.0
9883,Ir,Au,0.0392156862745098,"(66.0, 'Ir')","(70.0, 'Au')",4.0
9884,Au,Ir,0.0392156862745098,"(70.0, 'Au')","(66.0, 'Ir')",4.0
9885,Ir,Hg,0.13725490196078433,"(66.0, 'Ir')","(74.0, 'Hg')",8.0
9886,Hg,Ir,0.13725490196078433,"(74.0, 'Hg')","(66.0, 'Ir')",8.0
9887,Ir,Tl,0.18627450980392157,"(66.0, 'Ir')","(78.0, 'Tl')",12.0
