,ele_1,ele_2,mend_1,mend_2,euclid_dist,reciprocal_euclid_dist,pearson_corr,mend_diff
233,S,He,"(94.0, 'S')","(1.0, 'He')",4.570622722369447,0.2187885679353539,0.26880110974292026,93.0
234,He,Cl,"(1.0, 'He')","(99.0, 'Cl')",4.398074253863324,0.22737224118523858,0.4346947769886356,98.0
235,Cl,He,"(99.0, 'Cl')","(1.0, 'He')",4.398074253863324,0.22737224118523858,0.4346947769886356,98.0
236,He,Ar,"(1.0, 'He')","(3.0, 'Ar')",2.895569635079448,0.3453551894884967,0.7426614920436887,2.0
237,Ar,He,"(3.0, 'Ar')","(1.0, 'He')",2.895569635079448,0.3453551894884967,0.7426614920436887,2.0
238,He,K,"(1.0, 'He')","(10.0, 'K')",4.22387921228516,0.23674919422210233,0.33102689108945793,9.0
239,K,He,"(10.0, 'K')","(1.0, 'He')",4.22387921228516,0.23674919422210233,0.33102689108945793,9.0
240,He,Ca,"(1.0, 'He')","(16.0, 'Ca')",4.870890283607465,0.20530127795434203,0.276047790312006,15.0
241,Ca,He,"(16.0, 'Ca')","(1.0, 'He')",4.870890283607465,0.20530127795434203,0.276047790312006,15.0
242,He,Sc,"(1.0, 'He')","(19.0, 'Sc')",4.62759933710866,0.21609476688723087,0.3976960757581194,18.0
243,Sc,He,"(19.0, 'Sc')","(1.0, 'He')",4.62759933710866,0.21609476688723087,0.3976960757581194,18.0
244,He,Ti,"(1.0, 'He')","(51.0, 'Ti')",4.481675945737135,0.2231308135857472,0.3072855704945626,50.0
245,Ti,He,"(51.0, 'Ti')","(1.0, 'He')",4.481675945737135,0.2231308135857472,0.3072855704945626,50.0
246,He,V,"(1.0, 'He')","(54.0, 'V')",4.636194992353782,0.21569412021048387,0.25887851998416644,53.0
247,V,He,"(54.0, 'V')","(1.0, 'He')",4.636194992353782,0.21569412021048387,0.25887851998416644,53.0
248,He,Cr,"(1.0, 'He')","(57.0, 'Cr')",4.4377907984289715,0.22533734586001922,0.3560804392795449,56.0
249,Cr,He,"(57.0, 'Cr')","(1.0, 'He')",4.4377907984289715,0.22533734586001922,0.3560804392795449,56.0
250,He,Mn,"(1.0, 'He')","(60.0, 'Mn')",4.817464563670304,0.20757807074311416,0.24940392927606664,59.0
251,Mn,He,"(60.0, 'Mn')","(1.0, 'He')",4.817464563670304,0.20757807074311416,0.24940392927606664,59.0
252,He,Fe,"(1.0, 'He')","(61.0, 'Fe')",4.250476620651021,0.23526773330347966,0.34527601969560906,60.0
253,Fe,He,"(61.0, 'Fe')","(1.0, 'He')",4.250476620651021,0.23526773330347966,0.34527601969560906,60.0
254,He,Co,"(1.0, 'He')","(64.0, 'Co')",4.659867051887113,0.21459839709268716,0.2776439783712915,63.0
255,Co,He,"(64.0, 'Co')","(1.0, 'He')",4.659867051887113,0.21459839709268716,0.2776439783712915,63.0
256,He,Ni,"(1.0, 'He')","(67.0, 'Ni')",4.449196200585592,0.22475969926171888,0.29649939779174905,66.0
257,Ni,He,"(67.0, 'Ni')","(1.0, 'He')",4.449196200585592,0.22475969926171888,0.29649939779174905,66.0
258,He,Cu,"(1.0, 'He')","(72.0, 'Cu')",4.268939990840301,0.23425018907402334,0.344455433916442,71.0
259,Cu,He,"(72.0, 'Cu')","(1.0, 'He')",4.268939990840301,0.23425018907402334,0.344455433916442,71.0
260,He,Zn,"(1.0, 'He')","(76.0, 'Zn')",4.692521626239116,0.21310503811177176,0.27908439107136146,75.0
261,Zn,He,"(76.0, 'Zn')","(1.0, 'He')",4.692521626239116,0.21310503811177176,0.27908439107136146,75.0
262,He,Ga,"(1.0, 'He')","(81.0, 'Ga')",4.794563986806046,0.20856953890945182,0.29038293630268974,80.0
263,Ga,He,"(81.0, 'Ga')","(1.0, 'He')",4.794563986806046,0.20856953890945182,0.29038293630268974,80.0
264,He,Ge,"(1.0, 'He')","(84.0, 'Ge')",4.777251813279792,0.2093253692887201,0.2823162843264283,83.0
265,Ge,He,"(84.0, 'Ge')","(1.0, 'He')",4.777251813279792,0.2093253692887201,0.2823162843264283,83.0
266,He,As,"(1.0, 'He')","(89.0, 'As')",4.325767840871655,0.23117283145701528,0.24257345576029285,88.0
267,As,He,"(89.0, 'As')","(1.0, 'He')",4.325767840871655,0.23117283145701528,0.24257345576029285,88.0
268,He,Se,"(1.0, 'He')","(93.0, 'Se')",5.0124255253706655,0.19950421107275218,0.2759357446517739,92.0
269,Se,He,"(93.0, 'Se')","(1.0, 'He')",5.0124255253706655,0.19950421107275218,0.2759357446517739,92.0
270,He,Br,"(1.0, 'He')","(98.0, 'Br')",5.085049731133096,0.19665491054640505,0.30574924822811367,97.0
271,Br,He,"(98.0, 'Br')","(1.0, 'He')",5.085049731133096,0.19665491054640505,0.30574924822811367,97.0
272,He,Kr,"(1.0, 'He')","(4.0, 'Kr')",2.9809468310608027,0.33546388334747285,0.7684704401425407,3.0
273,Kr,He,"(4.0, 'Kr')","(1.0, 'He')",2.9809468310608027,0.33546388334747285,0.7684704401425407,3.0
274,He,Rb,"(1.0, 'He')","(9.0, 'Rb')",4.823066425354583,0.20733697440762114,0.4320811167502223,8.0
275,Rb,He,"(9.0, 'Rb')","(1.0, 'He')",4.823066425354583,0.20733697440762114,0.4320811167502223,8.0
276,He,Sr,"(1.0, 'He')","(15.0, 'Sr')",4.916899023507081,0.20338021895896677,0.32355677682850786,14.0
277,Sr,He,"(15.0, 'Sr')","(1.0, 'He')",4.916899023507081,0.20338021895896677,0.32355677682850786,14.0
278,He,Y,"(1.0, 'He')","(25.0, 'Y')",4.67845102844285,0.21374595863469678,0.29572294242703484,24.0
279,Y,He,"(25.0, 'Y')","(1.0, 'He')",4.67845102844285,0.21374595863469678,0.29572294242703484,24.0
280,He,Zr,"(1.0, 'He')","(49.0, 'Zr')",4.416442602182088,0.22642658131816706,0.37530636551224555,48.0
281,Zr,He,"(49.0, 'Zr')","(1.0, 'He')",4.416442602182088,0.22642658131816706,0.37530636551224555,48.0
282,He,Nb,"(1.0, 'He')","(53.0, 'Nb')",4.700394377099238,0.21274810574876304,0.324494441588062,52.0
283,Nb,He,"(53.0, 'Nb')","(1.0, 'He')",4.700394377099238,0.21274810574876304,0.324494441588062,52.0
284,He,Mo,"(1.0, 'He')","(56.0, 'Mo')",4.51041613975366,0.22170903282875706,0.3464583275731315,55.0
285,Mo,He,"(56.0, 'Mo')","(1.0, 'He')",4.51041613975366,0.22170903282875706,0.3464583275731315,55.0
286,He,Tc,"(1.0, 'He')","(59.0, 'Tc')",5.104750046533251,0.1958959774493018,0.19187309759243448,58.0
287,Tc,He,"(59.0, 'Tc')","(1.0, 'He')",5.104750046533251,0.1958959774493018,0.19187309759243448,58.0
288,He,Ru,"(1.0, 'He')","(62.0, 'Ru')",4.8736714347521035,0.205184123178559,0.3099381860925774,61.0
289,Ru,He,"(62.0, 'Ru')","(1.0, 'He')",4.8736714347521035,0.205184123178559,0.3099381860925774,61.0
290,He,Rh,"(1.0, 'He')","(65.0, 'Rh')",4.993116107793801,0.2002757353146847,0.2929792849926508,64.0
291,Rh,He,"(65.0, 'Rh')","(1.0, 'He')",4.993116107793801,0.2002757353146847,0.2929792849926508,64.0
292,He,Pd,"(1.0, 'He')","(69.0, 'Pd')",4.646743398536439,0.21520448069393391,0.32396486867968083,68.0
293,Pd,He,"(69.0, 'Pd')","(1.0, 'He')",4.646743398536439,0.21520448069393391,0.32396486867968083,68.0
294,He,Ag,"(1.0, 'He')","(71.0, 'Ag')",4.501251096503282,0.22216045685094807,0.30327462097843466,70.0
295,Ag,He,"(71.0, 'Ag')","(1.0, 'He')",4.501251096503282,0.22216045685094807,0.30327462097843466,70.0
296,He,Cd,"(1.0, 'He')","(75.0, 'Cd')",4.863170566391222,0.20562716983666537,0.30479640259045376,74.0
297,Cd,He,"(75.0, 'Cd')","(1.0, 'He')",4.863170566391222,0.20562716983666537,0.30479640259045376,74.0
298,He,In,"(1.0, 'He')","(79.0, 'In')",4.303563279002039,0.23236558525331868,0.20163927954049876,78.0
299,In,He,"(79.0, 'In')","(1.0, 'He')",4.303563279002039,0.23236558525331868,0.20163927954049876,78.0
300,He,Sn,"(1.0, 'He')","(83.0, 'Sn')",4.731952103054176,0.21132927346296748,0.2848125066258464,82.0
301,Sn,He,"(83.0, 'Sn')","(1.0, 'He')",4.731952103054176,0.21132927346296748,0.2848125066258464,82.0
302,He,Sb,"(1.0, 'He')","(88.0, 'Sb')",4.963824193949473,0.20145757805421965,0.26976829774718547,87.0
303,Sb,He,"(88.0, 'Sb')","(1.0, 'He')",4.963824193949473,0.20145757805421965,0.26976829774718547,87.0
304,He,Te,"(1.0, 'He')","(92.0, 'Te')",4.864985262199463,0.2055504685224677,0.307459995045898,91.0
305,Te,He,"(92.0, 'Te')","(1.0, 'He')",4.864985262199463,0.2055504685224677,0.307459995045898,91.0
306,He,I,"(1.0, 'He')","(97.0, 'I')",4.545229877778877,0.22001087445299272,0.2945740805020571,96.0
307,I,He,"(97.0, 'I')","(1.0, 'He')",4.545229877778877,0.22001087445299272,0.2945740805020571,96.0
308,He,Xe,"(1.0, 'He')","(5.0, 'Xe')",3.159206421853871,0.3165351884202567,0.7254102652555889,4.0
309,Xe,He,"(5.0, 'Xe')","(1.0, 'He')",3.159206421853871,0.3165351884202567,0.7254102652555889,4.0
310,He,Cs,"(1.0, 'He')","(8.0, 'Cs')",4.47274222790404,0.22357648821372106,0.4200498861839653,7.0
311,Cs,He,"(8.0, 'Cs')","(1.0, 'He')",4.47274222790404,0.22357648821372106,0.4200498861839653,7.0
312,He,Ba,"(1.0, 'He')","(14.0, 'Ba')",5.003545325642776,0.19985828745771098,0.27807679035040744,13.0
313,Ba,He,"(14.0, 'Ba')","(1.0, 'He')",5.003545325642776,0.19985828745771098,0.27807679035040744,13.0
314,He,La,"(1.0, 'He')","(33.0, 'La')",4.873607356820836,0.20518682092853754,0.29918802930500754,32.0
315,La,He,"(33.0, 'La')","(1.0, 'He')",4.873607356820836,0.20518682092853754,0.29918802930500754,32.0
316,He,Ce,"(1.0, 'He')","(32.0, 'Ce')",4.920099441875429,0.20324792452138385,0.2998348373171712,31.0
317,Ce,He,"(32.0, 'Ce')","(1.0, 'He')",4.920099441875429,0.20324792452138385,0.2998348373171712,31.0
318,He,Pr,"(1.0, 'He')","(31.0, 'Pr')",5.244756662047255,0.19066661514276181,0.28068371794248326,30.0
319,Pr,He,"(31.0, 'Pr')","(1.0, 'He')",5.244756662047255,0.19066661514276181,0.28068371794248326,30.0
320,He,Nd,"(1.0, 'He')","(30.0, 'Nd')",4.890795882712287,0.20446569924022884,0.39001773322428684,29.0
321,Nd,He,"(30.0, 'Nd')","(1.0, 'He')",4.890795882712287,0.20446569924022884,0.39001773322428684,29.0
322,He,Pm,"(1.0, 'He')","(29.0, 'Pm')",5.887839872882522,0.16984157544869302,0.20132402636924124,28.0
323,Pm,He,"(29.0, 'Pm')","(1.0, 'He')",5.887839872882522,0.16984157544869302,0.20132402636924124,28.0
324,He,Sm,"(1.0, 'He')","(28.0, 'Sm')",4.835050213893805,0.2068230847171846,0.3748721466971194,27.0
325,Sm,He,"(28.0, 'Sm')","(1.0, 'He')",4.835050213893805,0.2068230847171846,0.3748721466971194,27.0
326,He,Eu,"(1.0, 'He')","(18.0, 'Eu')",5.276800413984458,0.18950877834034094,0.2832262728243567,17.0
327,Eu,He,"(18.0, 'Eu')","(1.0, 'He')",5.276800413984458,0.18950877834034094,0.2832262728243567,17.0
328,He,Gd,"(1.0, 'He')","(27.0, 'Gd')",5.004989735112718,0.19980060957657064,0.287299098316383,26.0
329,Gd,He,"(27.0, 'Gd')","(1.0, 'He')",5.004989735112718,0.19980060957657064,0.287299098316383,26.0
330,He,Tb,"(1.0, 'He')","(26.0, 'Tb')",5.381993723635437,0.18580475031184512,0.2265283359285351,25.0
331,Tb,He,"(26.0, 'Tb')","(1.0, 'He')",5.381993723635437,0.18580475031184512,0.2265283359285351,25.0
332,He,Dy,"(1.0, 'He')","(24.0, 'Dy')",5.559874734598444,0.17986016731224502,0.21785113202209663,23.0
333,Dy,He,"(24.0, 'Dy')","(1.0, 'He')",5.559874734598444,0.17986016731224502,0.21785113202209663,23.0
334,He,Ho,"(1.0, 'He')","(23.0, 'Ho')",5.430898180634502,0.18413160525929215,0.2671266727409811,22.0
335,Ho,He,"(23.0, 'Ho')","(1.0, 'He')",5.430898180634502,0.18413160525929215,0.2671266727409811,22.0
336,He,Er,"(1.0, 'He')","(22.0, 'Er')",5.180999456865352,0.19301295210037095,0.297522723021482,21.0
337,Er,He,"(22.0, 'Er')","(1.0, 'He')",5.180999456865352,0.19301295210037095,0.297522723021482,21.0
338,He,Tm,"(1.0, 'He')","(21.0, 'Tm')",5.313277700426717,0.18820774226042966,0.2563667194196274,20.0
339,Tm,He,"(21.0, 'Tm')","(1.0, 'He')",5.313277700426717,0.18820774226042966,0.2563667194196274,20.0
340,He,Yb,"(1.0, 'He')","(17.0, 'Yb')",4.92490994493515,0.2030493980967946,0.3657805737192204,16.0
341,Yb,He,"(17.0, 'Yb')","(1.0, 'He')",4.92490994493515,0.2030493980967946,0.3657805737192204,16.0
342,He,Lu,"(1.0, 'He')","(20.0, 'Lu')",4.894667970983053,0.20430394991616935,0.3930269378956645,19.0
343,Lu,He,"(20.0, 'Lu')","(1.0, 'He')",4.894667970983053,0.20430394991616935,0.3930269378956645,19.0
344,He,Hf,"(1.0, 'He')","(50.0, 'Hf')",4.702584637523918,0.2126490168875592,0.41208862073696345,49.0
345,Hf,He,"(50.0, 'Hf')","(1.0, 'He')",4.702584637523918,0.2126490168875592,0.41208862073696345,49.0
346,He,Ta,"(1.0, 'He')","(52.0, 'Ta')",4.491040070415404,0.22266557062972359,0.39303042806149413,51.0
347,Ta,He,"(52.0, 'Ta')","(1.0, 'He')",4.491040070415404,0.22266557062972359,0.39303042806149413,51.0
348,He,W,"(1.0, 'He')","(55.0, 'W')",4.26756019493668,0.23432592730302135,0.39398584293940825,54.0
349,W,He,"(55.0, 'W')","(1.0, 'He')",4.26756019493668,0.23432592730302135,0.39398584293940825,54.0
350,He,Re,"(1.0, 'He')","(58.0, 'Re')",4.8242583971388635,0.20728574584501377,0.3710776962431195,57.0
351,Re,He,"(58.0, 'Re')","(1.0, 'He')",4.8242583971388635,0.20728574584501377,0.3710776962431195,57.0
352,He,Os,"(1.0, 'He')","(63.0, 'Os')",5.100477456379374,0.1960600764442669,0.3815996929257153,62.0
353,Os,He,"(63.0, 'Os')","(1.0, 'He')",5.100477456379374,0.1960600764442669,0.3815996929257153,62.0
354,He,Ir,"(1.0, 'He')","(66.0, 'Ir')",5.177084077683382,0.19315892595035378,0.2709255214017074,65.0
355,Ir,He,"(66.0, 'Ir')","(1.0, 'He')",5.177084077683382,0.19315892595035378,0.2709255214017074,65.0
356,He,Pt,"(1.0, 'He')","(68.0, 'Pt')",4.819293076144754,0.20749931249252038,0.24940266446586531,67.0
357,Pt,He,"(68.0, 'Pt')","(1.0, 'He')",4.819293076144754,0.20749931249252038,0.24940266446586531,67.0
358,He,Au,"(1.0, 'He')","(70.0, 'Au')",4.519555255754337,0.22126070894404737,0.3084686610266406,69.0
359,Au,He,"(70.0, 'Au')","(1.0, 'He')",4.519555255754337,0.22126070894404737,0.3084686610266406,69.0
360,He,Hg,"(1.0, 'He')","(74.0, 'Hg')",4.789136626012396,0.20880590346252773,0.33740685713033475,73.0
361,Hg,He,"(74.0, 'Hg')","(1.0, 'He')",4.789136626012396,0.20880590346252773,0.33740685713033475,73.0
362,He,Tl,"(1.0, 'He')","(78.0, 'Tl')",5.270858194435695,0.18972242528848024,0.28209281483526083,77.0
363,Tl,He,"(78.0, 'Tl')","(1.0, 'He')",5.270858194435695,0.18972242528848024,0.28209281483526083,77.0
364,He,Pb,"(1.0, 'He')","(82.0, 'Pb')",4.488389759340855,0.2227970505277277,0.38526047047778544,81.0
365,Pb,He,"(82.0, 'Pb')","(1.0, 'He')",4.488389759340855,0.2227970505277277,0.38526047047778544,81.0
366,He,Bi,"(1.0, 'He')","(87.0, 'Bi')",4.8927484540386175,0.2043841021858728,0.26869505606120336,86.0
367,Bi,He,"(87.0, 'Bi')","(1.0, 'He')",4.8927484540386175,0.2043841021858728,0.26869505606120336,86.0
368,He,Po,"(1.0, 'He')","(91.0, 'Po')",5.638702433098484,0.1773457656020513,0.23974823588729208,90.0
369,Po,He,"(91.0, 'Po')","(1.0, 'He')",5.638702433098484,0.1773457656020513,0.23974823588729208,90.0
370,He,At,"(1.0, 'He')","(96.0, 'At')",4.336846647187199,0.23058228278571527,0.23865606411737797,95.0
371,At,He,"(96.0, 'At')","(1.0, 'He')",4.336846647187199,0.23058228278571527,0.23865606411737797,95.0
372,He,Rn,"(1.0, 'He')","(6.0, 'Rn')",5.374851700471021,0.18605164490628937,0.3631800774481948,5.0
373,Rn,He,"(6.0, 'Rn')","(1.0, 'He')",5.374851700471021,0.18605164490628937,0.3631800774481948,5.0
374,He,Fr,"(1.0, 'He')","(7.0, 'Fr')",5.697717982392092,0.1755088621603147,0.27765897614586776,6.0
375,Fr,He,"(7.0, 'Fr')","(1.0, 'He')",5.697717982392092,0.1755088621603147,0.27765897614586776,6.0
376,He,Ra,"(1.0, 'He')","(13.0, 'Ra')",5.195883672770733,0.19246004394604635,0.34286860401882896,12.0
377,Ra,He,"(13.0, 'Ra')","(1.0, 'He')",5.195883672770733,0.19246004394604635,0.34286860401882896,12.0
378,He,Ac,"(1.0, 'He')","(48.0, 'Ac')",5.4206124472395265,0.18448099909988122,0.16984083736773956,47.0
379,Ac,He,"(48.0, 'Ac')","(1.0, 'He')",5.4206124472395265,0.18448099909988122,0.16984083736773956,47.0
380,He,Th,"(1.0, 'He')","(47.0, 'Th')",4.410060841767173,0.22675424124064603,0.4758425215879082,46.0
381,Th,He,"(47.0, 'Th')","(1.0, 'He')",4.410060841767173,0.22675424124064603,0.4758425215879082,46.0
382,He,Pa,"(1.0, 'He')","(46.0, 'Pa')",4.396752645100211,0.227440586432446,0.38691720269919694,45.0
383,Pa,He,"(46.0, 'Pa')","(1.0, 'He')",4.396752645100211,0.227440586432446,0.38691720269919694,45.0
384,He,U,"(1.0, 'He')","(45.0, 'U')",4.369577067526384,0.2288551007445898,0.4502240086032533,44.0
385,U,He,"(45.0, 'U')","(1.0, 'He')",4.369577067526384,0.2288551007445898,0.4502240086032533,44.0
386,He,Np,"(1.0, 'He')","(44.0, 'Np')",5.171597379947636,0.19336385386020233,0.33102291547583196,43.0
387,Np,He,"(44.0, 'Np')","(1.0, 'He')",5.171597379947636,0.19336385386020233,0.33102291547583196,43.0
388,He,Pu,"(1.0, 'He')","(43.0, 'Pu')",5.126176601459083,0.19507716525321547,0.3695229966487399,42.0
389,Pu,He,"(43.0, 'Pu')","(1.0, 'He')",5.126176601459083,0.19507716525321547,0.3695229966487399,42.0
390,He,Am,"(1.0, 'He')","(42.0, 'Am')",5.272095553294748,0.1896778975060608,0.3712186386545715,41.0
391,Am,He,"(42.0, 'Am')","(1.0, 'He')",5.272095553294748,0.1896778975060608,0.3712186386545715,41.0
392,He,Cm,"(1.0, 'He')","(41.0, 'Cm')",5.6253135796621345,0.1777678676643768,0.2562254205813228,40.0
393,Cm,He,"(41.0, 'Cm')","(1.0, 'He')",5.6253135796621345,0.1777678676643768,0.2562254205813228,40.0
394,He,Bk,"(1.0, 'He')","(40.0, 'Bk')",5.990865628708298,0.16692078607271515,0.15331600711565346,39.0
395,Bk,He,"(40.0, 'Bk')","(1.0, 'He')",5.990865628708298,0.16692078607271515,0.15331600711565346,39.0
396,He,Cf,"(1.0, 'He')","(39.0, 'Cf')",6.097348994568804,0.16400570164029435,0.19238822932606625,38.0
397,Cf,He,"(39.0, 'Cf')","(1.0, 'He')",6.097348994568804,0.16400570164029435,0.19238822932606625,38.0
398,He,Es,"(1.0, 'He')","(38.0, 'Es')",6.112289492094883,0.16360481637744995,0.19944753872419407,37.0
399,Es,He,"(38.0, 'Es')","(1.0, 'He')",6.112289492094883,0.16360481637744995,0.19944753872419407,37.0
400,He,Fm,"(1.0, 'He')","(37.0, 'Fm')",6.2990022854794825,0.15875530039181113,0.19765288050851584,36.0
401,Fm,He,"(37.0, 'Fm')","(1.0, 'He')",6.2990022854794825,0.15875530039181113,0.19765288050851584,36.0
402,He,Md,"(1.0, 'He')","(36.0, 'Md')",6.571346099458021,0.15217582286260592,0.11424861454856393,35.0
403,Md,He,"(36.0, 'Md')","(1.0, 'He')",6.571346099458021,0.15217582286260592,0.11424861454856393,35.0
404,He,No,"(1.0, 'He')","(35.0, 'No')",4.588352986639377,0.21794312750388994,0.22862245480589494,34.0
405,No,He,"(35.0, 'No')","(1.0, 'He')",4.588352986639377,0.21794312750388994,0.22862245480589494,34.0
406,He,Lr,"(1.0, 'He')","(34.0, 'Lr')",5.100341601252207,0.19606529879380738,0.4399446374011213,33.0
407,Lr,He,"(34.0, 'Lr')","(1.0, 'He')",5.100341601252207,0.19606529879380738,0.4399446374011213,33.0
408,Li,Li,"(12.0, 'Li')","(12.0, 'Li')",0.0,inf,1.0,0.0
409,Li,Be,"(12.0, 'Li')","(77.0, 'Be')",4.105856692443993,0.2435545307366182,0.5212404765767112,65.0
410,Be,Li,"(77.0, 'Be')","(12.0, 'Li')",4.105856692443993,0.2435545307366182,0.5212404765767112,65.0
411,Li,B,"(12.0, 'Li')","(86.0, 'B')",4.225776244953099,0.23664291293092324,0.37104247497474885,74.0
412,B,Li,"(86.0, 'B')","(12.0, 'Li')",4.225776244953099,0.23664291293092324,0.37104247497474885,74.0
413,Li,C,"(12.0, 'Li')","(95.0, 'C')",4.013160889190845,0.24918014194083943,0.3388430698201843,83.0
414,C,Li,"(95.0, 'C')","(12.0, 'Li')",4.013160889190845,0.24918014194083943,0.3388430698201843,83.0
415,Li,N,"(12.0, 'Li')","(100.0, 'N')",4.373018384286497,0.22867500479606612,0.299328477663224,88.0
416,N,Li,"(100.0, 'N')","(12.0, 'Li')",4.373018384286497,0.22867500479606612,0.299328477663224,88.0
417,Li,O,"(12.0, 'Li')","(101.0, 'O')",4.089249851457802,0.24454362935135984,0.39443547624093644,89.0
418,O,Li,"(101.0, 'O')","(12.0, 'Li')",4.089249851457802,0.24454362935135984,0.39443547624093644,89.0
419,Li,F,"(12.0, 'Li')","(102.0, 'F')",4.545021253793306,0.2200209733156678,0.32743187165354914,90.0
420,F,Li,"(102.0, 'F')","(12.0, 'Li')",4.545021253793306,0.2200209733156678,0.32743187165354914,90.0
421,Li,Ne,"(12.0, 'Li')","(2.0, 'Ne')",4.593337146494881,0.21770664075095983,0.41940688645129404,10.0
422,Ne,Li,"(2.0, 'Ne')","(12.0, 'Li')",4.593337146494881,0.21770664075095983,0.41940688645129404,10.0
423,Li,Na,"(12.0, 'Li')","(11.0, 'Na')",2.7866552090806564,0.3588531500924039,0.7555810329336696,1.0
424,Na,Li,"(11.0, 'Na')","(12.0, 'Li')",2.7866552090806564,0.3588531500924039,0.7555810329336696,1.0
425,Li,Mg,"(12.0, 'Li')","(73.0, 'Mg')",3.39537316479883,0.29451843772796277,0.6153195624589802,61.0
426,Mg,Li,"(73.0, 'Mg')","(12.0, 'Li')",3.39537316479883,0.29451843772796277,0.6153195624589802,61.0
427,Li,Al,"(12.0, 'Li')","(80.0, 'Al')",3.6307506918337653,0.27542513515157796,0.5100870155647408,68.0
428,Al,Li,"(80.0, 'Al')","(12.0, 'Li')",3.6307506918337653,0.27542513515157796,0.5100870155647408,68.0
429,Li,Si,"(12.0, 'Li')","(85.0, 'Si')",3.947473802497322,0.2533265703669425,0.43156432767673114,73.0
430,Si,Li,"(85.0, 'Si')","(12.0, 'Li')",3.947473802497322,0.2533265703669425,0.43156432767673114,73.0
431,Li,P,"(12.0, 'Li')","(90.0, 'P')",4.28073056912356,0.23360498490909246,0.35974106410745105,78.0
432,P,Li,"(90.0, 'P')","(12.0, 'Li')",4.28073056912356,0.23360498490909246,0.35974106410745105,78.0
433,Li,S,"(12.0, 'Li')","(94.0, 'S')",4.16559663997572,0.24006164936935148,0.38579125214579185,82.0
434,S,Li,"(94.0, 'S')","(12.0, 'Li')",4.16559663997572,0.24006164936935148,0.38579125214579185,82.0
435,Li,Cl,"(12.0, 'Li')","(99.0, 'Cl')",4.424385400012202,0.22602009309524485,0.4058281683603295,87.0
436,Cl,Li,"(99.0, 'Cl')","(12.0, 'Li')",4.424385400012202,0.22602009309524485,0.4058281683603295,87.0
437,Li,Ar,"(12.0, 'Li')","(3.0, 'Ar')",4.520150949123893,0.22123154984322424,0.35240890655836804,9.0
438,Ar,Li,"(3.0, 'Ar')","(12.0, 'Li')",4.520150949123893,0.22123154984322424,0.35240890655836804,9.0
439,Li,K,"(12.0, 'Li')","(10.0, 'K')",4.296821649621344,0.2327301623254772,0.28372220165756923,2.0
440,K,Li,"(10.0, 'K')","(12.0, 'Li')",4.296821649621344,0.2327301623254772,0.28372220165756923,2.0
441,Li,Ca,"(12.0, 'Li')","(16.0, 'Ca')",3.767572327430826,0.265422907138167,0.5541974388148541,4.0
442,Ca,Li,"(16.0, 'Ca')","(12.0, 'Li')",3.767572327430826,0.265422907138167,0.5541974388148541,4.0
443,Li,Sc,"(12.0, 'Li')","(19.0, 'Sc')",3.914334627759186,0.25547126014938165,0.5614450371141336,7.0
444,Sc,Li,"(19.0, 'Sc')","(12.0, 'Li')",3.914334627759186,0.25547126014938165,0.5614450371141336,7.0
445,Li,Ti,"(12.0, 'Li')","(51.0, 'Ti')",3.873971509676856,0.2581330289864249,0.47202618561360404,39.0
446,Ti,Li,"(51.0, 'Ti')","(12.0, 'Li')",3.873971509676856,0.2581330289864249,0.47202618561360404,39.0
447,Li,V,"(12.0, 'Li')","(54.0, 'V')",4.192640282475636,0.23851318802135066,0.38200607771368783,42.0
