,ele_1,ele_2,pearson_corr,mend_1,mend_2,mend_diff
6890,Ru,Tc,0.4195054348146705,"(62.0, 'Ru')","(59.0, 'Tc')",3.0
6891,Tc,Rh,0.4421861022316496,"(59.0, 'Tc')","(65.0, 'Rh')",6.0
6892,Rh,Tc,0.4421861022316496,"(65.0, 'Rh')","(59.0, 'Tc')",6.0
6893,Tc,Pd,0.32506310106882974,"(59.0, 'Tc')","(69.0, 'Pd')",10.0
6894,Pd,Tc,0.32506310106882974,"(69.0, 'Pd')","(59.0, 'Tc')",10.0
6895,Tc,Ag,0.49177997580995414,"(59.0, 'Tc')","(71.0, 'Ag')",12.0
6896,Ag,Tc,0.49177997580995414,"(71.0, 'Ag')","(59.0, 'Tc')",12.0
6897,Tc,Cd,0.4808251112115878,"(59.0, 'Tc')","(75.0, 'Cd')",16.0
6898,Cd,Tc,0.4808251112115878,"(75.0, 'Cd')","(59.0, 'Tc')",16.0
6899,Tc,In,0.38582817873104885,"(59.0, 'Tc')","(79.0, 'In')",20.0
6900,In,Tc,0.38582817873104885,"(79.0, 'In')","(59.0, 'Tc')",20.0
6901,Tc,Sn,0.2275622440691107,"(59.0, 'Tc')","(83.0, 'Sn')",24.0
6902,Sn,Tc,0.2275622440691107,"(83.0, 'Sn')","(59.0, 'Tc')",24.0
6903,Tc,Sb,0.1627289199390568,"(59.0, 'Tc')","(88.0, 'Sb')",29.0
6904,Sb,Tc,0.1627289199390568,"(88.0, 'Sb')","(59.0, 'Tc')",29.0
6905,Tc,Te,0.25313272830887873,"(59.0, 'Tc')","(92.0, 'Te')",33.0
6906,Te,Tc,0.25313272830887873,"(92.0, 'Te')","(59.0, 'Tc')",33.0
6907,Tc,I,0.12380145671192064,"(59.0, 'Tc')","(97.0, 'I')",38.0
6908,I,Tc,0.12380145671192064,"(97.0, 'I')","(59.0, 'Tc')",38.0
6909,Tc,Xe,0.06199960298593678,"(59.0, 'Tc')","(5.0, 'Xe')",54.0
6910,Xe,Tc,0.06199960298593678,"(5.0, 'Xe')","(59.0, 'Tc')",54.0
6911,Tc,Cs,0.04014809159610302,"(59.0, 'Tc')","(8.0, 'Cs')",51.0
6912,Cs,Tc,0.04014809159610302,"(8.0, 'Cs')","(59.0, 'Tc')",51.0
6913,Tc,Ba,0.30880645172229815,"(59.0, 'Tc')","(14.0, 'Ba')",45.0
6914,Ba,Tc,0.30880645172229815,"(14.0, 'Ba')","(59.0, 'Tc')",45.0
6915,Tc,La,0.4331974716819289,"(59.0, 'Tc')","(33.0, 'La')",26.0
6916,La,Tc,0.4331974716819289,"(33.0, 'La')","(59.0, 'Tc')",26.0
6917,Tc,Ce,0.45021468945369786,"(59.0, 'Tc')","(32.0, 'Ce')",27.0
6918,Ce,Tc,0.45021468945369786,"(32.0, 'Ce')","(59.0, 'Tc')",27.0
6919,Tc,Pr,0.5241845392519516,"(59.0, 'Tc')","(31.0, 'Pr')",28.0
6920,Pr,Tc,0.5241845392519516,"(31.0, 'Pr')","(59.0, 'Tc')",28.0
6921,Tc,Nd,0.4387748688127341,"(59.0, 'Tc')","(30.0, 'Nd')",29.0
6922,Nd,Tc,0.4387748688127341,"(30.0, 'Nd')","(59.0, 'Tc')",29.0
6923,Tc,Pm,0.4870871764482385,"(59.0, 'Tc')","(29.0, 'Pm')",30.0
6924,Pm,Tc,0.4870871764482385,"(29.0, 'Pm')","(59.0, 'Tc')",30.0
6925,Tc,Sm,0.42366118828921817,"(59.0, 'Tc')","(28.0, 'Sm')",31.0
6926,Sm,Tc,0.42366118828921817,"(28.0, 'Sm')","(59.0, 'Tc')",31.0
6927,Tc,Eu,0.3380222983999326,"(59.0, 'Tc')","(18.0, 'Eu')",41.0
6928,Eu,Tc,0.3380222983999326,"(18.0, 'Eu')","(59.0, 'Tc')",41.0
6929,Tc,Gd,0.39756796261701155,"(59.0, 'Tc')","(27.0, 'Gd')",32.0
6930,Gd,Tc,0.39756796261701155,"(27.0, 'Gd')","(59.0, 'Tc')",32.0
6931,Tc,Tb,0.4107741455041189,"(59.0, 'Tc')","(26.0, 'Tb')",33.0
6932,Tb,Tc,0.4107741455041189,"(26.0, 'Tb')","(59.0, 'Tc')",33.0
6933,Tc,Dy,0.35890200482163065,"(59.0, 'Tc')","(24.0, 'Dy')",35.0
6934,Dy,Tc,0.35890200482163065,"(24.0, 'Dy')","(59.0, 'Tc')",35.0
6935,Tc,Ho,0.362933238032191,"(59.0, 'Tc')","(23.0, 'Ho')",36.0
6936,Ho,Tc,0.362933238032191,"(23.0, 'Ho')","(59.0, 'Tc')",36.0
6937,Tc,Er,0.33101385445892895,"(59.0, 'Tc')","(22.0, 'Er')",37.0
6938,Er,Tc,0.33101385445892895,"(22.0, 'Er')","(59.0, 'Tc')",37.0
6939,Tc,Tm,0.3961994676717422,"(59.0, 'Tc')","(21.0, 'Tm')",38.0
6940,Tm,Tc,0.3961994676717422,"(21.0, 'Tm')","(59.0, 'Tc')",38.0
6941,Tc,Yb,0.30397626297884817,"(59.0, 'Tc')","(17.0, 'Yb')",42.0
6942,Yb,Tc,0.30397626297884817,"(17.0, 'Yb')","(59.0, 'Tc')",42.0
6943,Tc,Lu,0.34843635583727245,"(59.0, 'Tc')","(20.0, 'Lu')",39.0
6944,Lu,Tc,0.34843635583727245,"(20.0, 'Lu')","(59.0, 'Tc')",39.0
6945,Tc,Hf,0.18914775037498355,"(59.0, 'Tc')","(50.0, 'Hf')",9.0
6946,Hf,Tc,0.18914775037498355,"(50.0, 'Hf')","(59.0, 'Tc')",9.0
6947,Tc,Ta,0.35615123727232856,"(59.0, 'Tc')","(52.0, 'Ta')",7.0
6948,Ta,Tc,0.35615123727232856,"(52.0, 'Ta')","(59.0, 'Tc')",7.0
6949,Tc,W,0.3609506274065767,"(59.0, 'Tc')","(55.0, 'W')",4.0
6950,W,Tc,0.3609506274065767,"(55.0, 'W')","(59.0, 'Tc')",4.0
6951,Tc,Re,0.6293460652015448,"(59.0, 'Tc')","(58.0, 'Re')",1.0
6952,Re,Tc,0.6293460652015448,"(58.0, 'Re')","(59.0, 'Tc')",1.0
6953,Tc,Os,0.514715369344741,"(59.0, 'Tc')","(63.0, 'Os')",4.0
6954,Os,Tc,0.514715369344741,"(63.0, 'Os')","(59.0, 'Tc')",4.0
6955,Tc,Ir,0.4466456829023282,"(59.0, 'Tc')","(66.0, 'Ir')",7.0
6956,Ir,Tc,0.4466456829023282,"(66.0, 'Ir')","(59.0, 'Tc')",7.0
6957,Tc,Pt,0.2578719591932709,"(59.0, 'Tc')","(68.0, 'Pt')",9.0
6958,Pt,Tc,0.2578719591932709,"(68.0, 'Pt')","(59.0, 'Tc')",9.0
6959,Tc,Au,0.44594832297255405,"(59.0, 'Tc')","(70.0, 'Au')",11.0
6960,Au,Tc,0.44594832297255405,"(70.0, 'Au')","(59.0, 'Tc')",11.0
6961,Tc,Hg,0.5955261195978223,"(59.0, 'Tc')","(74.0, 'Hg')",15.0
6962,Hg,Tc,0.5955261195978223,"(74.0, 'Hg')","(59.0, 'Tc')",15.0
6963,Tc,Tl,0.5460321932028374,"(59.0, 'Tc')","(78.0, 'Tl')",19.0
6964,Tl,Tc,0.5460321932028374,"(78.0, 'Tl')","(59.0, 'Tc')",19.0
6965,Tc,Pb,0.3651118571167594,"(59.0, 'Tc')","(82.0, 'Pb')",23.0
6966,Pb,Tc,0.3651118571167594,"(82.0, 'Pb')","(59.0, 'Tc')",23.0
6967,Tc,Bi,0.3468561398534502,"(59.0, 'Tc')","(87.0, 'Bi')",28.0
6968,Bi,Tc,0.3468561398534502,"(87.0, 'Bi')","(59.0, 'Tc')",28.0
6969,Tc,Po,0.44445796740588067,"(59.0, 'Tc')","(91.0, 'Po')",32.0
6970,Po,Tc,0.44445796740588067,"(91.0, 'Po')","(59.0, 'Tc')",32.0
6971,Tc,At,0.16795916837492775,"(59.0, 'Tc')","(96.0, 'At')",37.0
6972,At,Tc,0.16795916837492775,"(96.0, 'At')","(59.0, 'Tc')",37.0
6973,Tc,Rn,0.4317449116321606,"(59.0, 'Tc')","(6.0, 'Rn')",53.0
6974,Rn,Tc,0.4317449116321606,"(6.0, 'Rn')","(59.0, 'Tc')",53.0
6975,Tc,Fr,0.351793048773848,"(59.0, 'Tc')","(7.0, 'Fr')",52.0
6976,Fr,Tc,0.351793048773848,"(7.0, 'Fr')","(59.0, 'Tc')",52.0
6977,Tc,Ra,0.5654159460048205,"(59.0, 'Tc')","(13.0, 'Ra')",46.0
6978,Ra,Tc,0.5654159460048205,"(13.0, 'Ra')","(59.0, 'Tc')",46.0
6979,Tc,Ac,0.5655223124921847,"(59.0, 'Tc')","(48.0, 'Ac')",11.0
6980,Ac,Tc,0.5655223124921847,"(48.0, 'Ac')","(59.0, 'Tc')",11.0
6981,Tc,Th,0.31914694769086654,"(59.0, 'Tc')","(47.0, 'Th')",12.0
6982,Th,Tc,0.31914694769086654,"(47.0, 'Th')","(59.0, 'Tc')",12.0
6983,Tc,Pa,0.47592321202966414,"(59.0, 'Tc')","(46.0, 'Pa')",13.0
6984,Pa,Tc,0.47592321202966414,"(46.0, 'Pa')","(59.0, 'Tc')",13.0
6985,Tc,U,0.36542761367734905,"(59.0, 'Tc')","(45.0, 'U')",14.0
6986,U,Tc,0.36542761367734905,"(45.0, 'U')","(59.0, 'Tc')",14.0
6987,Tc,Np,0.46871276980232446,"(59.0, 'Tc')","(44.0, 'Np')",15.0
6988,Np,Tc,0.46871276980232446,"(44.0, 'Np')","(59.0, 'Tc')",15.0
6989,Tc,Pu,0.35604679802407246,"(59.0, 'Tc')","(43.0, 'Pu')",16.0
6990,Pu,Tc,0.35604679802407246,"(43.0, 'Pu')","(59.0, 'Tc')",16.0
6991,Tc,Am,0.3585204316320846,"(59.0, 'Tc')","(42.0, 'Am')",17.0
6992,Am,Tc,0.3585204316320846,"(42.0, 'Am')","(59.0, 'Tc')",17.0
6993,Tc,Cm,0.4040920274886195,"(59.0, 'Tc')","(41.0, 'Cm')",18.0
6994,Cm,Tc,0.4040920274886195,"(41.0, 'Cm')","(59.0, 'Tc')",18.0
6995,Tc,Bk,0.19889091936374081,"(59.0, 'Tc')","(40.0, 'Bk')",19.0
6996,Bk,Tc,0.19889091936374081,"(40.0, 'Bk')","(59.0, 'Tc')",19.0
6997,Tc,Cf,0.05347454110039567,"(59.0, 'Tc')","(39.0, 'Cf')",20.0
6998,Cf,Tc,0.05347454110039567,"(39.0, 'Cf')","(59.0, 'Tc')",20.0
6999,Tc,Es,0.17813238023650618,"(59.0, 'Tc')","(38.0, 'Es')",21.0
7000,Es,Tc,0.17813238023650618,"(38.0, 'Es')","(59.0, 'Tc')",21.0
7001,Tc,Fm,0.33050482290419836,"(59.0, 'Tc')","(37.0, 'Fm')",22.0
7002,Fm,Tc,0.33050482290419836,"(37.0, 'Fm')","(59.0, 'Tc')",22.0
7003,Tc,Md,0.6101837444516367,"(59.0, 'Tc')","(36.0, 'Md')",23.0
7004,Md,Tc,0.6101837444516367,"(36.0, 'Md')","(59.0, 'Tc')",23.0
7005,Tc,No,0.22698628972864193,"(59.0, 'Tc')","(35.0, 'No')",24.0
7006,No,Tc,0.22698628972864193,"(35.0, 'No')","(59.0, 'Tc')",24.0
7007,Tc,Lr,0.37146593056784694,"(59.0, 'Tc')","(34.0, 'Lr')",25.0
7008,Lr,Tc,0.37146593056784694,"(34.0, 'Lr')","(59.0, 'Tc')",25.0
7009,Ru,Ru,1.0,"(62.0, 'Ru')","(62.0, 'Ru')",0.0
7010,Ru,Rh,0.6240779841685852,"(62.0, 'Ru')","(65.0, 'Rh')",3.0
7011,Rh,Ru,0.6240779841685852,"(65.0, 'Rh')","(62.0, 'Ru')",3.0
7012,Ru,Pd,0.7911086560390298,"(62.0, 'Ru')","(69.0, 'Pd')",7.0
7013,Pd,Ru,0.7911086560390298,"(69.0, 'Pd')","(62.0, 'Ru')",7.0
7014,Ru,Ag,0.4396227619137295,"(62.0, 'Ru')","(71.0, 'Ag')",9.0
7015,Ag,Ru,0.4396227619137295,"(71.0, 'Ag')","(62.0, 'Ru')",9.0
7016,Ru,Cd,0.4050097457666192,"(62.0, 'Ru')","(75.0, 'Cd')",13.0
7017,Cd,Ru,0.4050097457666192,"(75.0, 'Cd')","(62.0, 'Ru')",13.0
7018,Ru,In,0.38355024118627634,"(62.0, 'Ru')","(79.0, 'In')",17.0
7019,In,Ru,0.38355024118627634,"(79.0, 'In')","(62.0, 'Ru')",17.0
7020,Ru,Sn,0.45560249659193097,"(62.0, 'Ru')","(83.0, 'Sn')",21.0
7021,Sn,Ru,0.45560249659193097,"(83.0, 'Sn')","(62.0, 'Ru')",21.0
7022,Ru,Sb,0.3388196259294684,"(62.0, 'Ru')","(88.0, 'Sb')",26.0
7023,Sb,Ru,0.3388196259294684,"(88.0, 'Sb')","(62.0, 'Ru')",26.0
7024,Ru,Te,0.6406091174662456,"(62.0, 'Ru')","(92.0, 'Te')",30.0
7025,Te,Ru,0.6406091174662456,"(92.0, 'Te')","(62.0, 'Ru')",30.0
7026,Ru,I,0.5510362610971414,"(62.0, 'Ru')","(97.0, 'I')",35.0
7027,I,Ru,0.5510362610971414,"(97.0, 'I')","(62.0, 'Ru')",35.0
7028,Ru,Xe,0.3878899700944405,"(62.0, 'Ru')","(5.0, 'Xe')",57.0
7029,Xe,Ru,0.3878899700944405,"(5.0, 'Xe')","(62.0, 'Ru')",57.0
7030,Ru,Cs,0.3400629884998863,"(62.0, 'Ru')","(8.0, 'Cs')",54.0
7031,Cs,Ru,0.3400629884998863,"(8.0, 'Cs')","(62.0, 'Ru')",54.0
7032,Ru,Ba,0.23688793993351687,"(62.0, 'Ru')","(14.0, 'Ba')",48.0
7033,Ba,Ru,0.23688793993351687,"(14.0, 'Ba')","(62.0, 'Ru')",48.0
7034,Ru,La,0.057152831142175065,"(62.0, 'Ru')","(33.0, 'La')",29.0
7035,La,Ru,0.057152831142175065,"(33.0, 'La')","(62.0, 'Ru')",29.0
7036,Ru,Ce,0.052531149719884256,"(62.0, 'Ru')","(32.0, 'Ce')",30.0
7037,Ce,Ru,0.052531149719884256,"(32.0, 'Ce')","(62.0, 'Ru')",30.0
7038,Ru,Pr,-0.06110762783795562,"(62.0, 'Ru')","(31.0, 'Pr')",31.0
7039,Pr,Ru,-0.06110762783795562,"(31.0, 'Pr')","(62.0, 'Ru')",31.0
7040,Ru,Nd,0.07342814958280117,"(62.0, 'Ru')","(30.0, 'Nd')",32.0
7041,Nd,Ru,0.07342814958280117,"(30.0, 'Nd')","(62.0, 'Ru')",32.0
7042,Ru,Pm,-0.02513802204134135,"(62.0, 'Ru')","(29.0, 'Pm')",33.0
7043,Pm,Ru,-0.02513802204134135,"(29.0, 'Pm')","(62.0, 'Ru')",33.0
7044,Ru,Sm,-0.023895226379617076,"(62.0, 'Ru')","(28.0, 'Sm')",34.0
7045,Sm,Ru,-0.023895226379617076,"(28.0, 'Sm')","(62.0, 'Ru')",34.0
7046,Ru,Eu,0.18376406919673605,"(62.0, 'Ru')","(18.0, 'Eu')",44.0
7047,Eu,Ru,0.18376406919673605,"(18.0, 'Eu')","(62.0, 'Ru')",44.0
7048,Ru,Gd,-0.06774929949568564,"(62.0, 'Ru')","(27.0, 'Gd')",35.0
7049,Gd,Ru,-0.06774929949568564,"(27.0, 'Gd')","(62.0, 'Ru')",35.0
7050,Ru,Tb,-0.11124804761476371,"(62.0, 'Ru')","(26.0, 'Tb')",36.0
7051,Tb,Ru,-0.11124804761476371,"(26.0, 'Tb')","(62.0, 'Ru')",36.0
7052,Ru,Dy,-0.1559410237134206,"(62.0, 'Ru')","(24.0, 'Dy')",38.0
7053,Dy,Ru,-0.1559410237134206,"(24.0, 'Dy')","(62.0, 'Ru')",38.0
7054,Ru,Ho,-0.14893142710251037,"(62.0, 'Ru')","(23.0, 'Ho')",39.0
7055,Ho,Ru,-0.14893142710251037,"(23.0, 'Ho')","(62.0, 'Ru')",39.0
7056,Ru,Er,-0.12217993974471528,"(62.0, 'Ru')","(22.0, 'Er')",40.0
7057,Er,Ru,-0.12217993974471528,"(22.0, 'Er')","(62.0, 'Ru')",40.0
7058,Ru,Tm,-0.07195746255114913,"(62.0, 'Ru')","(21.0, 'Tm')",41.0
7059,Tm,Ru,-0.07195746255114913,"(21.0, 'Tm')","(62.0, 'Ru')",41.0
7060,Ru,Yb,0.2949595617872528,"(62.0, 'Ru')","(17.0, 'Yb')",45.0
7061,Yb,Ru,0.2949595617872528,"(17.0, 'Yb')","(62.0, 'Ru')",45.0
7062,Ru,Lu,0.03485202620409256,"(62.0, 'Ru')","(20.0, 'Lu')",42.0
7063,Lu,Ru,0.03485202620409256,"(20.0, 'Lu')","(62.0, 'Ru')",42.0
7064,Ru,Hf,0.493248515632413,"(62.0, 'Ru')","(50.0, 'Hf')",12.0
7065,Hf,Ru,0.493248515632413,"(50.0, 'Hf')","(62.0, 'Ru')",12.0
7066,Ru,Ta,0.6063296397442957,"(62.0, 'Ru')","(52.0, 'Ta')",10.0
7067,Ta,Ru,0.6063296397442957,"(52.0, 'Ta')","(62.0, 'Ru')",10.0
7068,Ru,W,0.5038861439395943,"(62.0, 'Ru')","(55.0, 'W')",7.0
7069,W,Ru,0.5038861439395943,"(55.0, 'W')","(62.0, 'Ru')",7.0
7070,Ru,Re,0.5321354152883983,"(62.0, 'Ru')","(58.0, 'Re')",4.0
7071,Re,Ru,0.5321354152883983,"(58.0, 'Re')","(62.0, 'Ru')",4.0
7072,Ru,Os,0.8862823247108932,"(62.0, 'Ru')","(63.0, 'Os')",1.0
7073,Os,Ru,0.8862823247108932,"(63.0, 'Os')","(62.0, 'Ru')",1.0
7074,Ru,Ir,0.6709230087001581,"(62.0, 'Ru')","(66.0, 'Ir')",4.0
7075,Ir,Ru,0.6709230087001581,"(66.0, 'Ir')","(62.0, 'Ru')",4.0
7076,Ru,Pt,0.7096334974365538,"(62.0, 'Ru')","(68.0, 'Pt')",6.0
7077,Pt,Ru,0.7096334974365538,"(68.0, 'Pt')","(62.0, 'Ru')",6.0
7078,Ru,Au,0.6228186789919372,"(62.0, 'Ru')","(70.0, 'Au')",8.0
7079,Au,Ru,0.6228186789919372,"(70.0, 'Au')","(62.0, 'Ru')",8.0
7080,Ru,Hg,0.4537665450330628,"(62.0, 'Ru')","(74.0, 'Hg')",12.0
7081,Hg,Ru,0.4537665450330628,"(74.0, 'Hg')","(62.0, 'Ru')",12.0
7082,Ru,Tl,0.46369357268833195,"(62.0, 'Ru')","(78.0, 'Tl')",16.0
7083,Tl,Ru,0.46369357268833195,"(78.0, 'Tl')","(62.0, 'Ru')",16.0
7084,Ru,Pb,0.5986689680026905,"(62.0, 'Ru')","(82.0, 'Pb')",20.0
7085,Pb,Ru,0.5986689680026905,"(82.0, 'Pb')","(62.0, 'Ru')",20.0
7086,Ru,Bi,0.3056883689828068,"(62.0, 'Ru')","(87.0, 'Bi')",25.0
7087,Bi,Ru,0.3056883689828068,"(87.0, 'Bi')","(62.0, 'Ru')",25.0
7088,Ru,Po,0.4171187320462939,"(62.0, 'Ru')","(91.0, 'Po')",29.0
7089,Po,Ru,0.4171187320462939,"(91.0, 'Po')","(62.0, 'Ru')",29.0
7090,Ru,At,0.5344653640363833,"(62.0, 'Ru')","(96.0, 'At')",34.0
7091,At,Ru,0.5344653640363833,"(96.0, 'At')","(62.0, 'Ru')",34.0
7092,Ru,Rn,0.08114887047842323,"(62.0, 'Ru')","(6.0, 'Rn')",56.0
7093,Rn,Ru,0.08114887047842323,"(6.0, 'Rn')","(62.0, 'Ru')",56.0
7094,Ru,Fr,0.2280933261912047,"(62.0, 'Ru')","(7.0, 'Fr')",55.0
7095,Fr,Ru,0.2280933261912047,"(7.0, 'Fr')","(62.0, 'Ru')",55.0
7096,Ru,Ra,0.1418353635184352,"(62.0, 'Ru')","(13.0, 'Ra')",49.0
7097,Ra,Ru,0.1418353635184352,"(13.0, 'Ra')","(62.0, 'Ru')",49.0
7098,Ru,Ac,0.0048026017737954575,"(62.0, 'Ru')","(48.0, 'Ac')",14.0
7099,Ac,Ru,0.0048026017737954575,"(48.0, 'Ac')","(62.0, 'Ru')",14.0
7100,Ru,Th,0.4459775140074293,"(62.0, 'Ru')","(47.0, 'Th')",15.0
7101,Th,Ru,0.4459775140074293,"(47.0, 'Th')","(62.0, 'Ru')",15.0
7102,Ru,Pa,0.2910919374511342,"(62.0, 'Ru')","(46.0, 'Pa')",16.0
7103,Pa,Ru,0.2910919374511342,"(46.0, 'Pa')","(62.0, 'Ru')",16.0
7104,Ru,U,0.35913698158363355,"(62.0, 'Ru')","(45.0, 'U')",17.0
7105,U,Ru,0.35913698158363355,"(45.0, 'U')","(62.0, 'Ru')",17.0
7106,Ru,Np,0.2885013857956772,"(62.0, 'Ru')","(44.0, 'Np')",18.0
7107,Np,Ru,0.2885013857956772,"(44.0, 'Np')","(62.0, 'Ru')",18.0
7108,Ru,Pu,0.24215868011621272,"(62.0, 'Ru')","(43.0, 'Pu')",19.0
7109,Pu,Ru,0.24215868011621272,"(43.0, 'Pu')","(62.0, 'Ru')",19.0
7110,Ru,Am,0.22892222491067898,"(62.0, 'Ru')","(42.0, 'Am')",20.0
7111,Am,Ru,0.22892222491067898,"(42.0, 'Am')","(62.0, 'Ru')",20.0
7112,Ru,Cm,0.36852352390874454,"(62.0, 'Ru')","(41.0, 'Cm')",21.0
7113,Cm,Ru,0.36852352390874454,"(41.0, 'Cm')","(62.0, 'Ru')",21.0
7114,Ru,Bk,0.28056345730358606,"(62.0, 'Ru')","(40.0, 'Bk')",22.0
7115,Bk,Ru,0.28056345730358606,"(40.0, 'Bk')","(62.0, 'Ru')",22.0
7116,Ru,Cf,0.33988356193855057,"(62.0, 'Ru')","(39.0, 'Cf')",23.0
7117,Cf,Ru,0.33988356193855057,"(39.0, 'Cf')","(62.0, 'Ru')",23.0
7118,Ru,Es,0.34974578620631397,"(62.0, 'Ru')","(38.0, 'Es')",24.0
7119,Es,Ru,0.34974578620631397,"(38.0, 'Es')","(62.0, 'Ru')",24.0
7120,Ru,Fm,0.48916105991299313,"(62.0, 'Ru')","(37.0, 'Fm')",25.0
7121,Fm,Ru,0.48916105991299313,"(37.0, 'Fm')","(62.0, 'Ru')",25.0
7122,Ru,Md,0.2741823057878754,"(62.0, 'Ru')","(36.0, 'Md')",26.0
7123,Md,Ru,0.2741823057878754,"(36.0, 'Md')","(62.0, 'Ru')",26.0
7124,Ru,No,0.5487095387234554,"(62.0, 'Ru')","(35.0, 'No')",27.0
7125,No,Ru,0.5487095387234554,"(35.0, 'No')","(62.0, 'Ru')",27.0
7126,Ru,Lr,0.38110945306688204,"(62.0, 'Ru')","(34.0, 'Lr')",28.0
7127,Lr,Ru,0.38110945306688204,"(34.0, 'Lr')","(62.0, 'Ru')",28.0
7128,Rh,Rh,0.9999999999999998,"(65.0, 'Rh')","(65.0, 'Rh')",0.0
7129,Rh,Pd,0.6442417706715806,"(65.0, 'Rh')","(69.0, 'Pd')",4.0
7130,Pd,Rh,0.6442417706715806,"(69.0, 'Pd')","(65.0, 'Rh')",4.0
7131,Rh,Ag,0.5320867578629538,"(65.0, 'Rh')","(71.0, 'Ag')",6.0
7132,Ag,Rh,0.5320867578629538,"(71.0, 'Ag')","(65.0, 'Rh')",6.0
7133,Rh,Cd,0.46645280040896464,"(65.0, 'Rh')","(75.0, 'Cd')",10.0
7134,Cd,Rh,0.46645280040896464,"(75.0, 'Cd')","(65.0, 'Rh')",10.0
7135,Rh,In,0.3550529221299986,"(65.0, 'Rh')","(79.0, 'In')",14.0
7136,In,Rh,0.3550529221299986,"(79.0, 'In')","(65.0, 'Rh')",14.0
7137,Rh,Sn,0.14928235965380518,"(65.0, 'Rh')","(83.0, 'Sn')",18.0
7138,Sn,Rh,0.14928235965380518,"(83.0, 'Sn')","(65.0, 'Rh')",18.0
7139,Rh,Sb,0.23634440626834008,"(65.0, 'Rh')","(88.0, 'Sb')",23.0
7140,Sb,Rh,0.23634440626834008,"(88.0, 'Sb')","(65.0, 'Rh')",23.0
7141,Rh,Te,0.3867016348274522,"(65.0, 'Rh')","(92.0, 'Te')",27.0
7142,Te,Rh,0.3867016348274522,"(92.0, 'Te')","(65.0, 'Rh')",27.0
7143,Rh,I,0.18822613498466353,"(65.0, 'Rh')","(97.0, 'I')",32.0
7144,I,Rh,0.18822613498466353,"(97.0, 'I')","(65.0, 'Rh')",32.0
7145,Rh,Xe,0.05711286079611813,"(65.0, 'Rh')","(5.0, 'Xe')",60.0
7146,Xe,Rh,0.05711286079611813,"(5.0, 'Xe')","(65.0, 'Rh')",60.0
7147,Rh,Cs,0.1193697979573716,"(65.0, 'Rh')","(8.0, 'Cs')",57.0
7148,Cs,Rh,0.1193697979573716,"(8.0, 'Cs')","(65.0, 'Rh')",57.0
7149,Rh,Ba,0.1113647846974806,"(65.0, 'Rh')","(14.0, 'Ba')",51.0
7150,Ba,Rh,0.1113647846974806,"(14.0, 'Ba')","(65.0, 'Rh')",51.0
7151,Rh,La,0.268675470445223,"(65.0, 'Rh')","(33.0, 'La')",32.0
7152,La,Rh,0.268675470445223,"(33.0, 'La')","(65.0, 'Rh')",32.0
7153,Rh,Ce,0.2510967407305853,"(65.0, 'Rh')","(32.0, 'Ce')",33.0
7154,Ce,Rh,0.2510967407305853,"(32.0, 'Ce')","(65.0, 'Rh')",33.0
7155,Rh,Pr,0.25114763334986623,"(65.0, 'Rh')","(31.0, 'Pr')",34.0
7156,Pr,Rh,0.25114763334986623,"(31.0, 'Pr')","(65.0, 'Rh')",34.0
7157,Rh,Nd,0.20299372610435334,"(65.0, 'Rh')","(30.0, 'Nd')",35.0
7158,Nd,Rh,0.20299372610435334,"(30.0, 'Nd')","(65.0, 'Rh')",35.0
7159,Rh,Pm,0.22859371771241188,"(65.0, 'Rh')","(29.0, 'Pm')",36.0
7160,Pm,Rh,0.22859371771241188,"(29.0, 'Pm')","(65.0, 'Rh')",36.0
7161,Rh,Sm,0.2588968272764065,"(65.0, 'Rh')","(28.0, 'Sm')",37.0
7162,Sm,Rh,0.2588968272764065,"(28.0, 'Sm')","(65.0, 'Rh')",37.0
7163,Rh,Eu,0.12393919956687827,"(65.0, 'Rh')","(18.0, 'Eu')",47.0
7164,Eu,Rh,0.12393919956687827,"(18.0, 'Eu')","(65.0, 'Rh')",47.0
7165,Rh,Gd,0.26675783328663333,"(65.0, 'Rh')","(27.0, 'Gd')",38.0
7166,Gd,Rh,0.26675783328663333,"(27.0, 'Gd')","(65.0, 'Rh')",38.0
7167,Rh,Tb,0.22417692362722352,"(65.0, 'Rh')","(26.0, 'Tb')",39.0
7168,Tb,Rh,0.22417692362722352,"(26.0, 'Tb')","(65.0, 'Rh')",39.0
7169,Rh,Dy,0.21020842053618033,"(65.0, 'Rh')","(24.0, 'Dy')",41.0
7170,Dy,Rh,0.21020842053618033,"(24.0, 'Dy')","(65.0, 'Rh')",41.0
7171,Rh,Ho,0.22888437497569133,"(65.0, 'Rh')","(23.0, 'Ho')",42.0
7172,Ho,Rh,0.22888437497569133,"(23.0, 'Ho')","(65.0, 'Rh')",42.0
7173,Rh,Er,0.1746315586354919,"(65.0, 'Rh')","(22.0, 'Er')",43.0
7174,Er,Rh,0.1746315586354919,"(22.0, 'Er')","(65.0, 'Rh')",43.0
7175,Rh,Tm,0.17645227751573733,"(65.0, 'Rh')","(21.0, 'Tm')",44.0
7176,Tm,Rh,0.17645227751573733,"(21.0, 'Tm')","(65.0, 'Rh')",44.0
7177,Rh,Yb,0.3484508058711705,"(65.0, 'Rh')","(17.0, 'Yb')",48.0
7178,Yb,Rh,0.3484508058711705,"(17.0, 'Yb')","(65.0, 'Rh')",48.0
