,task_id,pretty_formula,spacegroup.symbol,spacegroup.crystal_system,e_above_hull,structure.lattice.volume,density,band_gap,final_energy,cat_oxi_state,an_oxi_state,coordination,coordination_num,coordination_env
1337,mp-1205321,PtS,P4_2/m,tetragonal,0.04081170625000041,281.43665967768237,10.721838125029,0.19409999999999972,-87.4972071,2.0,-2.0,"[4, 'rectangular see-saw-like']",4.0,rectangular see-saw-like
1338,mp-2548,PuAs,Fm-3m,cubic,0.0,50.40343389147366,10.50685905890558,0.0,-21.04896863,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1339,mp-20773,PuAs,Pm-3m,cubic,0.20693261000000085,43.829858043813594,12.082671485113943,0.0,-20.63510341,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1340,mp-2765,PuB,Fm-3m,cubic,0.8177012703125008,34.36871511578273,12.311301678691695,0.0,-19.94322338,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1341,mp-22879,PuBi,Fm-3m,cubic,0.023329554374999617,66.74494058415681,11.269642972498827,0.0,-18.86813737,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1342,mp-1002230,PuBi,Pm-3m,cubic,0.03166972937499857,57.96397286780667,12.976882249247337,0.0,-18.85145702,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1343,mp-280,PuC,Fm-3m,cubic,0.11719566166666695,31.059214579070005,13.687267195226728,0.0,-23.33309838,4.0,-4.0,"[6, 'octahedral']",6.0,octahedral
1344,mp-581747,PuGa,I4/mmm,tetragonal,0.68254529875,156.07156868859838,13.351548958423692,0.0,-66.21793475,0.0,0.0,"[9.25, '9-coordinate']",9.25,9-coordinate
1345,mp-29635,PuGa,I4/mmm,tetragonal,0.9058020212500004,175.0364168920991,11.904935140716233,0.0,-64.43188097,0.0,0.0,"[9, '8-coordinate']",9.0,8-coordinate
1346,mp-21468,PuIn,P4/mmm,tetragonal,0.0,51.26457477678599,11.62267139430341,0.0,-17.44069085,0.0,0.0,"[12, 'cuboctahedral']",12.0,cuboctahedral
1347,mp-1719,PuN,Fm-3m,cubic,0.0,30.163881402174667,14.203417626607514,0.0,-25.17560168,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1348,mp-12751,PuNi,Cmcm,orthorhombic,0.02817000027777894,77.3331466957851,12.999192128551405,0.0,-40.63083795,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1349,mp-806,PuO,Fm-3m,cubic,0.09494856791666528,30.77913494616654,14.027007638378475,0.0,-24.131248,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1350,mp-926,PuP,Fm-3m,cubic,0.0,45.432949175328176,10.050077804302529,0.0,-22.06845357,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1351,mp-22140,PuPd,Imma,orthorhombic,0.3138670987500003,70.13967715099754,16.59220924171865,0.0,-39.36086555,0.0,0.0,"[4, '4-coordinate']",4.0,4-coordinate
1352,mp-1079174,PuPd,Pnma,orthorhombic,0.9702325125000009,185.66272336437854,12.536412030884025,0.0,-73.47080779,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1353,mp-1065793,PuPt,Cmcm,orthorhombic,0.750469139657536,86.59507521679832,16.839667468238545,0.0,-40.22681738,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
1354,mp-11555,PuRu,Pm-3m,cubic,0.5084222449999984,35.029208822806,16.35784064122525,0.0,-22.52537041,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1355,mp-2086,PuS,Fm-3m,cubic,0.8518847602499999,44.27751698419684,10.353261624506704,0.0,-19.58495493,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1356,mp-2566,PuSb,Fm-3m,cubic,0.0,61.58435389514823,9.862225233923663,0.0,-19.66485333,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1357,mp-19933,PuSb,P4/mmm,tetragonal,0.022339244999999508,53.14870472458523,11.427536609724138,0.0,-19.62017484,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1358,mp-21263,PuSb,Pm-3m,cubic,0.05765047499999909,53.573338300886086,11.33695954484827,0.0,-19.54955238,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1359,mp-2288,PuSe,Fm-3m,cubic,0.0,50.904224790400754,10.535229623028581,0.0,-20.85649696,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1360,mp-20713,PuSi,Pnma,orthorhombic,0.8651187531250013,175.809326017042,10.279513890215322,0.0,-74.86673795,4.0,-4.0,"[8, '7-coordinate']",8.0,7-coordinate
1361,mp-1556,PuTe,Fm-3m,cubic,0.0,62.44075164101024,9.882269206113875,0.0,-19.63806714,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1362,mp-20438,PuTe,Pm-3m,cubic,0.08438111999999975,55.061265670364584,11.206722359829005,0.0,-19.51063442,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1363,mp-10802,RbAs,P2_12_12_1,orthorhombic,0.0,586.0287720090713,3.6357650312010463,1.0461999999999998,-51.87489428,1.0,-1.0,"[6.5, '6-coordinate']",6.5,6-coordinate
1364,mp-30373,RbAu,Pm-3m,cubic,0.0,74.19553250288638,6.321045050209391,0.7182999999999999,-4.79730376,1.0,-1.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1365,mp-1061023,RbB,Fm-3m,cubic,2.1723138570833336,74.25553315715325,2.153034284287094,0.0,-3.315297,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1366,mp-31105,RbBi,P2_1/c,monoclinic,0.0,1516.7148351263422,5.15791343623875,0.37929999999999997,-88.85518377,0.0,0.0,"[7.5, '6-coordinate']",7.5,6-coordinate
1367,mp-1066029,RbBi,P4/mmm,tetragonal,0.28565676281249974,84.70906554244601,5.772023762262501,0.0,-4.98213546,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1368,mp-22867,RbBr,Fm-3m,cubic,0.0,86.78052839266779,3.1643773032979565,4.3724,-6.14063053,1.0,-1.0,"[6, 'octahedral']",6.0,octahedral
1369,mp-23303,RbBr,Pm-3m,cubic,0.05522251000000011,74.18425021057112,3.7016797181948324,4.5276,-6.03018551,1.0,-1.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1370,mp-10821,RbC,Pnma,orthorhombic,0.3411995739062501,448.25221679882384,2.888853218565817,3.5448999999999997,-76.5809355,0.0,0.0,"[6.5, 'square pyramidal']",6.5,square pyramidal
1371,mp-23295,RbCl,Fm-3m,cubic,0.0,75.14793306985507,2.671979177096913,5.0161999999999995,-6.70479025,1.0,-1.0,"[6, 'octahedral']",6.0,octahedral
1372,mp-23299,RbCl,Pm-3m,cubic,0.061304460000000116,63.82634929221475,3.145937604001693,4.7979,-6.58218133,1.0,-1.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1373,mp-11718,RbF,Fm-3m,cubic,0.0,47.25312346503708,3.6710845512958685,5.6523,-8.17908999,1.0,-1.0,"[6, 'octahedral']",6.0,octahedral
1374,mp-2064,RbF,Pm-3m,cubic,0.09948673499999972,41.241203810431905,4.206235403562466,6.2488,-7.98011652,1.0,-1.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1375,mp-1199056,RbGe,I4_1/acd,tetragonal,0.0,1138.6571270029804,3.689176274866346,0.9153,-95.34474286,0.0,0.0,"[8.5, '8-coordinate']",8.5,8-coordinate
1376,mp-1888,RbGe,P-43n,cubic,0.03813110218749971,2383.145073147488,3.5253471603378954,1.0150000000000001,-188.24909518,0.0,0.0,"[7.5, '6-coordinate']",7.5,6-coordinate
1377,mp-1060680,RbGe,Fm-3m,cubic,1.076547964375,92.7743147941254,2.829923122760742,0.0,-3.8059505,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1378,mp-24721,RbH,Fm-3m,cubic,0.0,55.00517316325,2.6105970825137534,3.2016999999999998,-4.66761821,1.0,-1.0,"[6, 'octahedral']",6.0,octahedral
1379,mp-22903,RbI,Fm-3m,cubic,0.0,104.95708590502805,3.3599680093693327,3.9541000000000004,-5.51720219,1.0,-1.0,"[6, 'octahedral']",6.0,octahedral
1380,mp-23302,RbI,Pm-3m,cubic,0.04972367000000011,90.37026979031045,3.9023060550311066,3.9656,-5.41775485,1.0,-1.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1381,mp-1066707,RbN,Pmmn,orthorhombic,1.5131088350000002,115.5475084348914,2.8591061048032524,0.0,-12.95905687,1.0,-1.0,"[6, 'octahedral']",6.0,octahedral
1382,mp-1064529,RbN,Pmmn,orthorhombic,1.51449438,115.93748820940154,2.8494889087498256,0.0,-12.95351469,1.0,-1.0,"[6, 'octahedral']",6.0,octahedral
1383,mp-1179688,RbP,C2/m,monoclinic,0.9881777412499999,87.27781411110337,2.2154056520112544,0.0,-5.13843829,1.0,-1.0,"[6, 'octahedral']",6.0,octahedral
1384,mp-1060787,RbP,R-3m,trigonal,0.9886144112499999,86.85637941419247,2.2261549926559727,0.0,-5.13756495,1.0,-1.0,"[6, 'octahedral']",6.0,octahedral
1385,mp-21525,RbPb,I4_1/acd,tetragonal,0.0,1468.4624212688138,5.295185586196617,0.40500000000000025,-82.03944313,0.0,0.0,"[8.5, '8-coordinate']",8.5,8-coordinate
1386,mp-9062,RbS,P-62m,hexagonal,0.0,431.4170702474161,2.7143266152397225,1.5781,-41.60305126,1.0,-1.0,"[6.5, '6-coordinate']",6.5,6-coordinate
1387,mp-558071,RbS,Immm,orthorhombic,0.003989048333333578,153.74739254407316,2.5388112640796523,1.7676999999999998,-13.85172756,1.0,-1.0,"[6.5, '6-coordinate']",6.5,6-coordinate
1388,mp-1057750,RbS,Pm-3m,cubic,0.49364980333333364,64.60569276528275,3.0209072552776965,0.0,-5.94654227,1.0,-1.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1389,mp-1057437,RbS,Fm-3m,cubic,0.5911578533333337,78.80959352658651,2.476447311469058,0.0,-5.75152617,1.0,-1.0,"[6, 'octahedral']",6.0,octahedral
1390,mp-10487,RbSb,P2_1/c,monoclinic,0.0,707.9612378281112,3.8884598669976254,0.6892999999999998,-47.5822623,1.0,-1.0,"[7, '6-coordinate']",7.0,6-coordinate
1391,mp-7444,RbSb,P2_12_12_1,orthorhombic,1.431249999850337e-06,720.8890524923899,3.8187275159288574,0.5423,-47.5822394,1.0,-1.0,"[6.5, '5-coordinate']",6.5,5-coordinate
1392,mp-1002227,RbSb,Fm-3m,cubic,0.7413387187499998,109.61409129325001,3.1392848631566546,0.0,-4.46510535,1.0,-1.0,"[6, 'octahedral']",6.0,octahedral
1393,mp-1009650,RbSb,F-43m,cubic,0.9187545187499997,154.399883024,2.2286924759656896,0.0,-4.11027375,1.0,-1.0,"[4, 'tetrahedral']",4.0,tetrahedral
1394,mp-9063,RbSe,P-62m,hexagonal,0.0,489.3397701663587,3.3478429775973573,0.9245,-37.99736344,1.0,-1.0,"[6.5, '6-coordinate']",6.5,6-coordinate
1395,mp-1061530,RbSe,Fm-3m,cubic,0.49336040833333294,88.4242095523671,3.0878284003589633,0.0,-5.34617309,1.0,-1.0,"[6, 'octahedral']",6.0,octahedral
1396,mp-1074,RbSi,P-43n,cubic,0.0,2293.262801760886,2.6311463739306475,1.3499999999999999,-207.61852004,0.0,0.0,"[7.5, '6-coordinate']",7.5,6-coordinate
1397,mp-1200287,RbSi,I4_1/acd,tetragonal,0.019355961562499857,1089.523495588399,2.7690591941133715,1.159,-103.18986925,0.0,0.0,"[8.5, '8-coordinate']",8.5,8-coordinate
1398,mp-11054,RbSn,I4_1/acd,tetragonal,0.0,1392.3343543419296,3.896135578356101,0.7438000000000002,-88.7584905,0.0,0.0,"[8.5, '8-coordinate']",8.5,8-coordinate
1399,mp-9064,RbTe,P-62m,hexagonal,0.0,590.1360263911142,3.5972120654775472,0.6065,-34.79057851,1.0,-1.0,"[6.5, '6-coordinate']",6.5,6-coordinate
1400,mp-8360,RbTe,Pbam,orthorhombic,0.024210894583333697,333.70872941529893,4.240912802663952,0.8622000000000001,-23.00003185,1.0,-1.0,"[8.5, '8-coordinate']",8.5,8-coordinate
1401,mp-1009489,RbTe,Fm-3m,cubic,0.4447580158333335,104.45739066141748,3.3870978730583796,0.0,-4.90891372,1.0,-1.0,"[6, 'octahedral']",6.0,octahedral
1402,mp-1009491,RbTe,F-43m,cubic,0.5999467658333337,148.35144607945386,2.3849272459738864,0.0,-4.59853622,1.0,-1.0,"[4, 'tetrahedral']",4.0,tetrahedral
1403,mp-28893,ReB,I4_1/amd,tetragonal,0.35085334874999674,222.10485754700971,11.783842620520963,0.0,-152.78671802,3.0,-3.0,"[5.5, '5-coordinate']",5.5,5-coordinate
1404,mp-1009735,ReC,P-6m2,hexagonal,0.26498010124999993,20.379676009634913,16.15080801019541,0.0,-21.1859564,4.0,-4.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
1405,mp-1079494,ReC,P6_3/mmc,hexagonal,0.6357179862499986,82.21523614802835,16.013977455418022,0.0,-81.77792252,4.0,-4.0,"[6, 'octahedral']",6.0,octahedral
1406,mp-1009663,ReC,F-43m,cubic,0.76897491125,25.12788655081559,13.09892234175641,0.0,-20.17796678,4.0,-4.0,"[4, 'tetrahedral']",4.0,tetrahedral
1407,mp-10709,ReC,Fm-3m,cubic,0.96868103125,20.75692677072939,15.857272041145839,0.0,-19.77855454,4.0,-4.0,"[6, 'octahedral']",6.0,octahedral
1408,mp-1009731,ReC,Pm-3m,cubic,1.114519026249999,19.69732832538351,16.710298427499566,0.0,-19.48687855,4.0,-4.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1409,mp-1019052,ReN,Pm-3m,cubic,0.0,67.58764883551153,14.756956762661568,0.0,-62.0655381,3.0,-3.0,"[4, 'square co-planar']",4.0,square co-planar
1410,mp-999266,ReN,P6_3/mmc,hexagonal,0.3744867625000001,40.076764239788844,16.591293075924437,0.0,-39.87907835,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1411,mp-999264,ReN,P4_2/mmc,tetragonal,0.39350648749999984,45.81091968482651,14.514559969799107,0.0,-39.80299945,3.0,-3.0,"[4, 'square co-planar']",4.0,square co-planar
1412,mp-1002209,ReN,F-43m,cubic,0.45001827000000105,24.6861903936564,13.46755676825555,0.0,-19.78847616,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
1413,mp-1009646,ReN,P-6m2,hexagonal,0.6162388449999998,20.485694398473974,16.22901640782547,0.0,-19.45603501,3.0,-3.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
1414,mp-1009694,ReN,Fm-3m,cubic,1.0057707600000008,20.692902804355658,16.06650713347729,0.0,-18.67697118,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1415,mp-1002207,ReN,Pm-3m,cubic,1.133192685000001,19.9935105453053,16.628529030215674,0.0,-18.42212733,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1416,mp-7948,ReSi,P2_13,cubic,0.0,110.95354527164577,12.828470403831819,0.0,-73.87598332,4.0,-4.0,"[10, '13-coordinate']",10.0,13-coordinate
1417,mp-1009696,RhC,F-43m,cubic,0.5525259350000002,24.35702404772268,7.834406991237518,0.0,-15.46022751,4.0,-4.0,"[4, 'tetrahedral']",4.0,tetrahedral
1418,mp-1009652,RhC,Fm-3m,cubic,1.087863305,20.660470667805676,9.236132252425882,0.0,-14.38955277,4.0,-4.0,"[6, 'octahedral']",6.0,octahedral
1419,mp-1009734,RhN,F-43m,cubic,0.3102933188100012,24.680614893243924,7.865982120052272,0.0,-14.67039511,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
1420,mp-999263,RhN,P6_3/mmc,hexagonal,0.5844886013100012,41.486280406921644,9.359107326949577,0.0,-28.24400909,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1421,mp-1009720,RhN,Fm-3m,cubic,0.7564718538100008,20.62659413385556,9.411988920822578,0.0,-13.77803804,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1422,mp-1009732,RhN,P-6m2,hexagonal,0.8863049838100006,21.2626426321094,9.13043965518094,0.0,-13.51837178,3.0,-3.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
1423,mp-442,RhPb,P6/mmm,hexagonal,0.0,130.41712125104266,11.845276737698486,0.0,-33.70669515,0.0,0.0,"[8, 'q6']",8.0,q6
1424,mp-900,RhSe,P6_3/mmc,hexagonal,0.10864419583333174,69.75994503223205,8.658113691953394,0.0,-22.62245877,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1425,mp-999259,RuC,R-3m,trigonal,0.36517847250000024,42.234733319798046,8.89196664776632,0.0,-35.54160397,4.0,-4.0,"[3.5, '3-coordinate']",3.5,3-coordinate
1426,mp-1009792,RuC,F-43m,cubic,0.4535905099999997,23.799649297276936,7.8898187819078105,0.7149000000000001,-17.59397791,4.0,-4.0,"[4, 'tetrahedral']",4.0,tetrahedral
1427,mp-10030,RuC,P-6m2,hexagonal,0.6487312799999998,20.0223166388542,9.378281415452644,0.0,-17.20369637,4.0,-4.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
1428,mp-1009787,RuC,Fm-3m,cubic,0.9087174999999998,20.182277801705478,9.30395081632495,0.0,-16.68372393,4.0,-4.0,"[6, 'octahedral']",6.0,octahedral
1429,mp-1009770,RuN,F-43m,cubic,0.07114109381000056,23.771420377718293,8.038617506614047,0.0,-17.08457911,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
1430,mp-999195,RuN,P6_3/mmc,hexagonal,0.4856958138100005,40.34102302312034,9.473699062906293,0.0,-32.51093934,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1431,mp-1002197,RuN,P-6m2,hexagonal,0.7209991488100007,20.546693630134655,9.300248470398586,0.0,-15.784863,3.0,-3.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
1432,mp-1009769,RuN,Fm-3m,cubic,0.7347531688100002,20.36452352452729,9.38344350533209,0.0,-15.75735496,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1433,mp-28099,SBr,Aea2,orthorhombic,0.0,305.54484062594094,2.434063666298411,2.3074,-23.45387571,0.0,0.0,"[1.5, 'water-like']",1.5,water-like
1434,mp-28096,SCl,Fdd2,orthorhombic,0.0,563.9370655097308,1.5904792723260246,2.8905000000000003,-50.55222496,0.0,0.0,"[1.5, 'water-like']",1.5,water-like
1435,mp-235,SN,P2_1/c,monoclinic,0.24432857630142735,168.31045382545676,1.818160571155304,0.0,-45.54288552,-1.0,1.0,"[2, 'water-like']",2.0,water-like
1436,mp-542738,SN,P2_1/c,monoclinic,0.2512348594264271,664.9896740118785,1.8407229033347945,2.3571999999999997,-181.95054102,-1.0,1.0,"[2, 'water-like']",2.0,water-like
1437,mp-555136,SN,Pbcn,orthorhombic,0.2515033981764274,675.242336498122,1.8127739587285312,2.3699999999999997,-181.94194778,-1.0,1.0,"[2, 'water-like']",2.0,water-like
1438,mp-1196421,SN,Pnma,orthorhombic,0.3835976216139274,768.085943068823,1.5936520313653542,0.0,-177.71493263,-1.0,1.0,"[2, 'bent 120 degrees']",2.0,bent 120 degrees
1439,mp-236,SN,P2_1/c,monoclinic,0.3898724563014273,163.59267165168038,1.8705937605216532,2.9471000000000003,-44.37853448,-1.0,1.0,"[2, 'L-shaped']",2.0,L-shaped
1440,mp-1066821,SN,P4/nmm,tetragonal,1.0088075038014273,48.209540827595056,3.1738056990945056,0.0,-19.71352705,-1.0,1.0,"[4, 'see-saw-like']",4.0,see-saw-like
1441,mp-10125,SbIr,P6_3/mmc,hexagonal,0.08118029312499964,80.03843041253054,13.028018461297666,0.0,-26.75310633,-3.0,3.0,"[7, '6-coordinate']",7.0,6-coordinate
1442,mp-1769,SbPd,P6_3/mmc,hexagonal,0.0,84.4896347968957,8.969190247481327,0.0,-20.38398656,-2.0,2.0,"[7, '6-coordinate']",7.0,6-coordinate
1443,mp-2845,SbPt,P6_3/mmc,hexagonal,0.0,85.71873798610766,12.275771957890468,0.0,-22.06199117,-2.0,2.0,"[7, '6-coordinate']",7.0,6-coordinate
1444,mp-20619,SbRh,Pnma,orthorhombic,0.0,152.37556927842707,9.793324256214346,0.0,-49.94189442,-3.0,3.0,"[6, '6-coordinate']",6.0,6-coordinate
1445,mp-7565,SbRu,Pnma,orthorhombic,0.04902417125000014,150.7834762537834,9.815874508363276,0.0,-54.74421887,-3.0,3.0,"[6, '6-coordinate']",6.0,6-coordinate
1446,mp-1065860,SbS,P-1,triclinic,0.17869181499999964,199.53338640242487,2.5602975674916,0.0,-16.64707995,-2.0,2.0,"[3, 'single-bond']",3.0,single-bond
1447,mp-7716,SbTe,P-3m1,trigonal,0.008757237857144329,401.64850444518225,6.185587901830058,0.20670000000000055,-44.86303462,0.0,0.0,"[4.5, 'octahedral']",4.5,octahedral
1448,mp-11237,ScAg,Pm-3m,cubic,0.0,40.87427425725645,6.208560589902137,0.0,-9.73905154,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1449,mp-331,ScAl,Pm-3m,cubic,0.0,38.53857237196983,3.0996204509067518,0.0,-10.97065225,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1450,mp-999206,ScAl,Cmcm,orthorhombic,0.11085191750000067,85.67107164432558,2.7886880549093656,0.0,-21.49789683,0.0,0.0,"[8, '5-coordinate']",8.0,5-coordinate
1451,mp-2052,ScAs,Fm-3m,cubic,0.0,41.35711580002098,4.813229550275102,0.0,-13.73712996,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1452,mp-12982,ScAs,Pm-3m,cubic,0.49477857000000025,39.1549953338628,5.083930931046597,0.0,-12.74757282,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1453,mp-11256,ScAu,Pm-3m,cubic,0.0,39.77690786686617,10.099370522562088,0.0,-11.22255138,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1454,mp-570632,ScBi,Fm-3m,cubic,0.0,55.00484515558099,7.666073148858634,0.0,-11.53732785,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1455,mp-10020,ScC,Fm-3m,cubic,0.3085164303571437,25.720312328199388,3.6778435467959465,0.0,-15.83652332,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1456,mp-999203,ScC,P6_3/mmc,hexagonal,0.6000371103571434,53.36486415077127,3.545227228559419,0.0,-30.50696392,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1457,mp-1009748,ScC,Pm-3m,cubic,0.8432121753571433,23.86491216628023,3.9637809709395087,0.0,-14.76713183,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1458,mp-1009751,ScC,F-43m,cubic,0.9216356703571433,33.38590729544195,2.8333896659072995,0.0,-14.61028484,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
1459,mp-1211,ScCd,Pm-3m,cubic,0.0,44.62434053783235,5.8558603223427665,0.0,-7.83568378,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1460,mp-27507,ScCl,R-3m,trigonal,0.02138946274999931,104.84252931588209,2.5470987880597593,0.0,-22.06192242,0.0,0.0,"[3, '3-coordinate']",3.0,3-coordinate
1461,mp-2212,ScCo,Pm-3m,cubic,0.0,30.357020679218348,5.682768496639224,0.0,-14.18155589,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1462,mp-1169,ScCu,Pm-3m,cubic,0.0,34.498854321133805,5.222540493654108,0.0,-10.99326633,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1463,mp-11411,ScGa,Cmcm,orthorhombic,0.0,80.93630137640426,4.705646545561079,0.0,-21.12989817,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1464,mp-9970,ScGe,Cmcm,orthorhombic,0.014958159791666148,77.43110798844984,5.043776616953071,0.0,-25.01328274,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1465,mp-1009753,ScGe,F-43m,cubic,1.0437648447916663,60.363804770750015,3.2349287240932387,0.0,-10.449028,0.0,0.0,"[4, 'tetrahedral']",4.0,tetrahedral
1466,mp-11471,ScHg,Pm-3m,cubic,0.0,43.930478564408304,9.281450893418409,0.0,-7.49292936,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1467,mp-1129,ScIr,Pm-3m,cubic,0.0,33.77695049554644,11.65987101077144,0.0,-17.28783517,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1468,mp-2857,ScN,Fm-3m,cubic,0.0,23.060466148972292,4.245782373273551,0.3250000000000002,-18.49312991,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1469,mp-1009750,ScN,F-43m,cubic,0.3026731199999997,29.33326787881636,3.337838835388863,2.5166000000000004,-17.88778367,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
1470,mp-12981,ScN,Pm-3m,cubic,1.0320062849999996,21.751704449144043,4.501243611676179,0.0,-16.42911734,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1471,mp-11521,ScNi,Pm-3m,cubic,0.0,31.7560535953584,5.419871561980518,0.0,-13.12690185,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1472,mp-644481,ScO,Fm-3m,cubic,0.06677735625000025,22.47634932778702,4.50334150874125,0.0,-17.07440958,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
1473,mp-2807,ScP,Fm-3m,cubic,0.0,37.57744496496184,3.355315671642028,0.0,-14.72510828,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1474,mp-1009746,ScP,F-43m,cubic,0.5300282250000006,52.250207599582836,2.4130849576224254,1.6774999999999998,-13.66505183,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
1475,mp-16728,ScP,Pm-3m,cubic,0.5698451050000006,35.264351217724546,3.575400812360045,0.0,-13.58541807,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1476,mp-2781,ScPd,Pm-3m,cubic,0.0,36.56901131650723,6.873732883905927,0.0,-13.32789243,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1477,mp-892,ScPt,Pm-3m,cubic,0.0,36.21695432133778,11.005775026874286,0.0,-14.8583683,2.0,-2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1478,mp-1780,ScRh,Pm-3m,cubic,0.0,33.88958127892034,7.244989220960364,0.0,-15.75778222,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1479,mp-30867,ScRu,Pm-3m,cubic,0.0,33.22460700194751,7.298257330709142,0.0,-16.69301363,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
